'timestamp' 	 'V_Pitch' 	 'V_Intensity' 
'numInterv' 	 1000 
0.01 	 --undefined-- 	 --undefined-- 
8.27 	 --undefined-- 	 54.622 
8.28 	 --undefined-- 	 51.736 
8.29 	 --undefined-- 	 49.157 
8.30 	 --undefined-- 	 47.087 
8.31 	 --undefined-- 	 45.775 
8.32 	 120.444 	 45.509 
8.33 	 120.444 	 46.554 
8.34 	 --undefined-- 	 49.255 
8.35 	 --undefined-- 	 53.078 
8.36 	 --undefined-- 	 57.101 
8.37 	 156.489 	 60.515 
8.38 	 155.006 	 62.818 
8.39 	 151.952 	 63.999 
8.40 	 148.193 	 64.494 
8.41 	 141.403 	 64.523 
8.42 	 135.991 	 63.886 
8.43 	 137.596 	 62.825 
8.44 	 138.208 	 62.022 
8.45 	 136.288 	 61.431 
8.46 	 137.837 	 60.602 
8.47 	 137.159 	 59.896 
8.48 	 136.331 	 59.744 
8.49 	 137.518 	 59.905 
8.50 	 136.790 	 60.180 
8.51 	 137.009 	 60.487 
8.52 	 136.810 	 60.721 
8.53 	 135.691 	 60.785 
8.54 	 135.184 	 60.647 
8.55 	 134.618 	 60.367 
8.56 	 133.714 	 60.012 
8.57 	 133.665 	 59.595 
8.58 	 133.961 	 59.230 
8.59 	 133.852 	 59.066 
8.60 	 133.598 	 59.200 
8.61 	 132.983 	 59.424 
8.62 	 131.997 	 59.324 
8.63 	 --undefined-- 	 58.596 
8.64 	 --undefined-- 	 57.102 
8.65 	 131.072 	 54.632 
8.66 	 131.072 	 52.641 
8.67 	 --undefined-- 	 53.686 
8.68 	 --undefined-- 	 53.303 
8.69 	 196.013 	 49.933 
8.70 	 --undefined-- 	 49.114 
8.71 	 --undefined-- 	 52.144 
8.72 	 --undefined-- 	 54.843 
8.73 	 145.562 	 55.273 
8.74 	 139.529 	 55.195 
8.75 	 201.273 	 56.999 
8.76 	 269.627 	 56.389 
8.77 	 270.204 	 51.791 
8.78 	 --undefined-- 	 44.147 
8.79 	 --undefined-- 	 39.759 
8.80 	 --undefined-- 	 37.742 
8.81 	 --undefined-- 	 35.499 
8.82 	 --undefined-- 	 33.985 
8.83 	 --undefined-- 	 35.600 
8.84 	 --undefined-- 	 38.418 
8.85 	 --undefined-- 	 39.986 
8.86 	 --undefined-- 	 40.140 
8.87 	 --undefined-- 	 39.021 
8.88 	 --undefined-- 	 37.510 
8.89 	 --undefined-- 	 36.706 
8.90 	 --undefined-- 	 36.592 
8.91 	 --undefined-- 	 37.957 
8.92 	 --undefined-- 	 39.079 
8.93 	 --undefined-- 	 38.172 
8.94 	 --undefined-- 	 36.149 
8.95 	 --undefined-- 	 34.755 
8.96 	 --undefined-- 	 34.108 
8.97 	 --undefined-- 	 35.808 
8.98 	 --undefined-- 	 38.520 
8.99 	 --undefined-- 	 40.286 
9.00 	 --undefined-- 	 40.948 
9.01 	 --undefined-- 	 40.721 
9.02 	 --undefined-- 	 39.450 
9.03 	 --undefined-- 	 36.954 
9.04 	 --undefined-- 	 34.940 
9.05 	 --undefined-- 	 39.049 
9.06 	 150.934 	 46.247 
9.07 	 141.090 	 52.403 
9.08 	 135.955 	 58.359 
9.09 	 136.663 	 63.517 
9.10 	 132.550 	 66.721 
9.11 	 133.908 	 67.916 
9.12 	 136.352 	 67.599 
9.13 	 136.634 	 66.086 
9.14 	 134.760 	 63.638 
9.15 	 133.650 	 60.962 
9.16 	 134.296 	 59.520 
9.17 	 134.371 	 59.446 
9.18 	 134.453 	 58.353 
9.19 	 134.948 	 55.899 
9.20 	 135.282 	 55.246 
9.21 	 135.816 	 57.866 
9.22 	 137.042 	 61.293 
9.23 	 139.612 	 64.112 
9.24 	 140.930 	 66.103 
9.25 	 141.435 	 67.304 
9.26 	 142.752 	 67.847 
9.27 	 144.330 	 67.852 
9.28 	 145.969 	 67.224 
9.29 	 147.581 	 66.047 
9.30 	 149.175 	 64.766 
9.31 	 149.435 	 63.339 
9.32 	 145.673 	 60.655 
9.33 	 142.508 	 55.725 
9.34 	 145.750 	 49.451 
9.35 	 148.656 	 46.872 
9.36 	 148.098 	 50.357 
9.37 	 147.486 	 58.032 
9.38 	 144.144 	 63.164 
9.39 	 139.951 	 64.989 
9.40 	 137.028 	 64.314 
9.41 	 133.513 	 62.669 
9.42 	 130.948 	 61.336 
9.43 	 129.952 	 60.666 
9.44 	 129.425 	 60.320 
9.45 	 129.619 	 59.817 
9.46 	 130.948 	 59.744 
9.47 	 131.226 	 59.822 
9.48 	 130.387 	 58.882 
9.49 	 129.848 	 55.881 
9.50 	 129.756 	 50.570 
9.51 	 129.790 	 46.017 
9.52 	 126.431 	 44.200 
9.53 	 122.952 	 42.935 
9.54 	 126.268 	 45.079 
9.55 	 131.457 	 53.016 
9.56 	 134.047 	 59.418 
9.57 	 135.015 	 63.057 
9.58 	 135.766 	 64.548 
9.59 	 136.387 	 64.674 
9.60 	 136.686 	 64.076 
9.61 	 136.955 	 63.041 
9.62 	 136.508 	 61.484 
9.63 	 134.539 	 58.866 
9.64 	 134.556 	 54.530 
9.65 	 135.936 	 49.174 
9.66 	 135.674 	 46.471 
9.67 	 135.225 	 46.939 
9.68 	 134.578 	 51.425 
9.69 	 135.167 	 58.409 
9.70 	 135.270 	 63.043 
9.71 	 134.475 	 64.865 
9.72 	 134.094 	 64.707 
9.73 	 133.387 	 63.810 
9.74 	 132.388 	 62.832 
9.75 	 130.877 	 61.405 
9.76 	 129.487 	 58.558 
9.77 	 130.932 	 53.473 
9.78 	 132.868 	 49.296 
9.79 	 --undefined-- 	 49.847 
9.80 	 --undefined-- 	 49.439 
9.81 	 --undefined-- 	 47.580 
9.82 	 --undefined-- 	 45.859 
9.83 	 --undefined-- 	 46.231 
9.84 	 139.510 	 49.464 
9.85 	 134.347 	 53.318 
9.86 	 130.763 	 56.401 
9.87 	 128.912 	 58.437 
9.88 	 127.599 	 59.655 
9.89 	 127.537 	 60.440 
9.90 	 127.528 	 61.347 
9.91 	 127.684 	 62.964 
9.92 	 127.861 	 64.758 
9.93 	 128.224 	 65.682 
9.94 	 129.006 	 65.584 
9.95 	 129.973 	 65.033 
9.96 	 131.409 	 --undefined-- 
9.97 	 132.052 	 --undefined-- 
9.98 	 131.823 	 --undefined-- 
9.99 	 --undefined-- 	 --undefined-- 
10.00 	 --undefined-- 	 --undefined-- 
