'timestamp' 	 'F1Value' 	 'F2Value' 
1.455 	 1429.5 	 1906.8 
1.465 	 1393.5 	 1949.9 
1.475 	 1031.5 	 2274.8 
1.485 	 723.4 	 2112.2 
1.495 	 331.1 	 1638.5 
1.505 	 340.5 	 1621.3 
1.515 	 393.3 	 1696.0 
1.525 	 448.6 	 1679.8 
1.535 	 435.1 	 1912.2 
1.545 	 736.1 	 2274.5 
1.555 	 561.4 	 2058.2 
1.565 	 922.9 	 2520.0 
1.575 	 1376.2 	 2645.9 
1.585 	 740.8 	 1834.8 
1.595 	 932.6 	 2140.0 
1.605 	 784.3 	 2205.3 
1.615 	 273.1 	 1645.6 
1.625 	 399.5 	 1635.8 
1.635 	 459.3 	 1848.8 
1.645 	 470.6 	 1981.2 
1.655 	 519.0 	 1910.2 
1.665 	 533.7 	 1751.9 
1.675 	 471.4 	 1803.7 
1.685 	 658.9 	 2120.3 
1.695 	 804.8 	 2330.6 
1.705 	 587.2 	 2203.5 
1.715 	 542.4 	 2079.3 
1.725 	 524.7 	 2011.9 
1.735 	 426.8 	 1944.5 
1.745 	 646.4 	 1922.2 
1.755 	 675.2 	 1834.8 
1.765 	 1227.8 	 2460.1 
1.775 	 1854.4 	 2984.6 
1.785 	 1384.5 	 2517.5 
1.795 	 677.0 	 2170.9 
1.805 	 365.4 	 2085.0 
1.815 	 1207.8 	 2199.9 
1.825 	 1927.3 	 2553.9 
1.835 	 1504.6 	 2491.4 
1.845 	 735.1 	 1927.9 
1.855 	 362.2 	 1661.9 
1.865 	 401.3 	 1688.5 
1.875 	 252.1 	 1670.9 
1.885 	 592.4 	 1980.9 
1.895 	 815.7 	 2126.6 
1.905 	 1067.6 	 2297.6 
1.915 	 934.3 	 2297.1 
1.925 	 327.8 	 1890.7 
1.935 	 998.4 	 2439.7 
1.945 	 1017.8 	 2379.7 
1.955 	 547.2 	 1898.7 
1.965 	 790.0 	 2178.2 
1.975 	 904.5 	 2335.4 
1.985 	 547.4 	 1744.9 
1.995 	 337.2 	 1316.2 
2.005 	 543.3 	 1683.1 
2.015 	 619.7 	 1885.1 
2.025 	 590.9 	 1896.1 
2.035 	 423.7 	 1786.7 
2.045 	 389.3 	 1894.9 
2.055 	 362.0 	 2133.5 
2.065 	 1074.4 	 2380.4 
2.075 	 1090.8 	 2203.8 
2.085 	 350.9 	 1833.6 
2.095 	 729.9 	 1943.1 
2.105 	 724.4 	 1969.1 
2.115 	 389.2 	 1775.5 
2.125 	 402.5 	 1760.2 
2.135 	 317.4 	 1702.2 
2.145 	 274.1 	 1623.2 
2.155 	 736.6 	 1932.6 
2.165 	 738.0 	 1776.5 
2.175 	 505.7 	 1764.0 
2.185 	 458.1 	 2002.6 
2.195 	 651.8 	 2007.7 
2.205 	 1258.7 	 2410.7 
2.215 	 811.3 	 2211.2 
2.225 	 227.3 	 1725.3 
2.235 	 333.3 	 1787.4 
2.245 	 416.7 	 1937.6 
2.255 	 428.1 	 1928.8 
2.265 	 925.4 	 2218.9 
2.275 	 1460.2 	 2562.1 
2.285 	 1565.9 	 2744.4 
2.295 	 1491.5 	 2480.1 
2.305 	 1316.1 	 1961.5 
2.315 	 859.1 	 1833.2 
2.325 	 399.8 	 1689.2 
2.335 	 706.5 	 1820.1 
2.345 	 1038.0 	 2044.7 
2.355 	 951.9 	 1990.3 
2.365 	 1404.8 	 2270.4 
2.375 	 1687.9 	 2309.1 
2.385 	 1276.9 	 1929.3 
2.395 	 1027.8 	 1905.6 
2.405 	 945.5 	 1898.7 
2.415 	 777.0 	 1763.5 
2.425 	 887.4 	 1898.9 
2.435 	 1091.7 	 2168.1 
2.445 	 627.9 	 1810.0 
2.455 	 476.7 	 1550.4 
2.465 	 555.3 	 1799.9 
2.475 	 566.5 	 2072.8 
2.485 	 942.1 	 2262.4 
2.495 	 1304.4 	 2193.1 
2.505 	 986.2 	 1967.9 
2.515 	 604.7 	 1957.4 
2.525 	 666.2 	 2089.5 
2.535 	 731.2 	 2062.4 
2.545 	 716.2 	 1890.5 
2.555 	 561.5 	 1795.0 
2.565 	 467.1 	 1845.5 
2.575 	 592.8 	 1966.4 
2.585 	 1364.4 	 2674.5 
2.595 	 1233.6 	 2700.8 
2.605 	 540.8 	 2029.8 
2.615 	 529.9 	 1823.6 
2.625 	 478.5 	 1730.9 
2.635 	 874.1 	 2026.1 
2.645 	 1476.1 	 2455.7 
2.655 	 1034.3 	 2149.2 
2.665 	 867.5 	 1923.8 
2.675 	 798.5 	 1921.6 
2.685 	 262.5 	 1691.9 
2.695 	 230.5 	 1765.7 
2.705 	 821.8 	 2349.5 
2.715 	 995.7 	 2293.7 
2.725 	 515.2 	 1865.7 
2.735 	 451.3 	 2058.5 
2.745 	 766.7 	 2280.2 
2.755 	 950.5 	 2421.8 
2.765 	 657.3 	 2193.2 
2.775 	 401.4 	 1987.3 
2.785 	 793.9 	 2225.8 
2.795 	 913.3 	 2368.0 
2.805 	 1241.6 	 2205.2 
2.815 	 2125.5 	 2448.5 
2.825 	 2251.4 	 3265.2 
2.835 	 1307.3 	 2991.9 
2.845 	 384.1 	 2194.8 
2.855 	 283.4 	 2013.5 
2.865 	 270.8 	 1919.9 
2.875 	 367.6 	 1889.0 
2.885 	 366.3 	 1821.0 
2.895 	 1262.1 	 2727.7 
2.905 	 1848.4 	 3019.2 
2.915 	 965.1 	 2185.2 
2.925 	 441.5 	 2071.1 
2.935 	 551.7 	 2216.0 
2.945 	 894.0 	 2253.7 
2.955 	 1103.5 	 2207.7 
2.965 	 1523.4 	 2086.4 
2.975 	 1921.5 	 2424.2 
2.985 	 1115.2 	 2414.5 
2.995 	 411.0 	 2056.6 
3.005 	 299.6 	 2102.2 
3.015 	 1021.6 	 2601.6 
3.025 	 1149.3 	 2646.2 
3.035 	 445.6 	 2278.7 
3.045 	 1153.4 	 2676.0 
3.055 	 1166.0 	 2366.0 
3.065 	 455.9 	 1792.3 
3.075 	 334.1 	 1827.2 
3.085 	 701.4 	 1987.5 
3.095 	 667.3 	 1839.0 
3.105 	 221.3 	 1593.9 
3.115 	 331.9 	 1812.8 
3.125 	 384.7 	 1874.8 
3.135 	 382.5 	 1782.2 
3.145 	 383.7 	 1797.3 
3.155 	 416.6 	 1779.4 
3.165 	 328.4 	 1751.6 
3.175 	 884.6 	 2390.6 
3.185 	 1656.6 	 3125.9 
3.195 	 1685.2 	 3025.6 
3.205 	 1037.7 	 2278.4 
3.215 	 420.1 	 1870.0 
3.225 	 374.4 	 1894.3 
3.235 	 333.9 	 1840.9 
3.245 	 869.8 	 2283.4 
3.255 	 877.3 	 2089.1 
3.265 	 669.0 	 1839.3 
3.275 	 1000.5 	 2189.1 
3.285 	 1026.5 	 2322.1 
3.295 	 689.1 	 2143.0 
3.305 	 968.7 	 2318.5 
3.315 	 905.4 	 2283.3 
3.325 	 587.4 	 1822.9 
3.335 	 1098.4 	 1843.6 
3.345 	 702.6 	 1901.7 
3.355 	 266.4 	 1945.9 
3.365 	 362.2 	 1895.3 
3.375 	 331.1 	 1909.0 
3.385 	 632.5 	 2070.7 
3.395 	 651.5 	 1824.2 
3.405 	 741.1 	 1456.4 
3.415 	 1259.5 	 2181.7 
3.425 	 1193.1 	 2623.5 
3.435 	 779.3 	 2061.5 
3.445 	 572.0 	 1822.8 
3.455 	 775.2 	 2006.4 
3.465 	 1193.8 	 2464.4 
3.475 	 1557.2 	 2736.4 
3.485 	 1159.8 	 2391.8 
3.495 	 794.1 	 2049.8 
3.505 	 1054.2 	 1990.9 
3.515 	 1152.0 	 2055.7 
3.525 	 1132.2 	 1763.6 
3.535 	 661.2 	 1208.5 
3.545 	 286.2 	 1069.0 
3.555 	 469.2 	 1109.7 
3.565 	 533.2 	 1102.5 
3.575 	 593.8 	 1214.5 
3.585 	 643.2 	 1278.4 
3.595 	 630.2 	 1241.3 
3.605 	 642.9 	 1227.3 
3.615 	 643.1 	 1227.2 
3.625 	 629.9 	 1210.7 
3.635 	 627.3 	 1191.2 
3.645 	 625.6 	 1194.6 
3.655 	 630.3 	 1209.0 
3.665 	 638.6 	 1212.7 
3.675 	 644.0 	 1221.3 
3.685 	 649.9 	 1232.3 
3.695 	 658.6 	 1229.1 
3.705 	 663.5 	 1227.2 
3.715 	 666.0 	 1237.2 
3.725 	 667.0 	 1240.4 
3.735 	 667.6 	 1244.5 
3.745 	 666.5 	 1255.0 
3.755 	 661.7 	 1254.5 
3.765 	 661.8 	 1235.7 
3.775 	 661.6 	 1306.4 
3.785 	 1014.6 	 1827.7 
3.795 	 1162.7 	 1915.8 
3.805 	 908.4 	 1509.2 
3.815 	 687.2 	 1459.0 
3.825 	 639.9 	 1553.7 
3.835 	 760.5 	 1544.5 
3.845 	 755.4 	 1467.2 
3.855 	 749.4 	 1519.7 
3.865 	 727.3 	 1572.2 
3.875 	 699.1 	 1614.1 
3.885 	 671.5 	 1657.3 
3.895 	 642.7 	 1704.7 
3.905 	 618.4 	 1775.5 
3.915 	 598.4 	 1833.0 
3.925 	 577.4 	 1857.5 
3.935 	 546.5 	 1905.1 
3.945 	 500.4 	 1977.7 
3.955 	 453.5 	 2034.9 
3.965 	 422.8 	 2060.1 
3.975 	 449.8 	 1946.5 
3.985 	 481.0 	 1877.2 
3.995 	 449.0 	 1892.9 
4.005 	 404.0 	 1829.0 
4.015 	 817.8 	 1938.7 
4.025 	 1223.5 	 2149.3 
4.035 	 1200.4 	 2197.2 
4.045 	 1225.1 	 2178.8 
4.055 	 1257.9 	 2159.1 
4.065 	 1249.5 	 2122.2 
4.075 	 1211.9 	 2073.6 
4.085 	 646.8 	 1643.3 
4.095 	 243.9 	 1384.0 
4.105 	 370.6 	 1514.4 
4.115 	 342.5 	 1516.4 
4.125 	 361.6 	 1526.4 
4.135 	 484.7 	 1309.5 
4.145 	 729.7 	 1650.9 
4.155 	 770.5 	 1556.7 
4.165 	 641.8 	 968.7 
4.175 	 851.4 	 1657.5 
4.185 	 1169.2 	 1796.7 
4.195 	 1078.8 	 1391.7 
4.205 	 1149.6 	 1446.8 
4.215 	 922.3 	 1608.6 
4.225 	 438.6 	 1847.5 
4.235 	 882.7 	 2049.1 
4.245 	 1006.0 	 2024.3 
4.255 	 670.8 	 1916.6 
4.265 	 670.0 	 2062.7 
4.275 	 813.7 	 2188.5 
4.285 	 948.7 	 2239.8 
4.295 	 913.1 	 2162.7 
4.305 	 843.3 	 2111.6 
4.315 	 804.7 	 2148.9 
4.325 	 690.3 	 2079.5 
4.335 	 576.0 	 1967.3 
4.345 	 573.4 	 1930.4 
4.355 	 587.6 	 1924.0 
4.365 	 595.9 	 1876.7 
4.375 	 571.1 	 1789.9 
4.385 	 437.6 	 1702.2 
4.395 	 433.7 	 1637.1 
4.405 	 555.9 	 1628.0 
4.415 	 1088.1 	 1923.7 
4.425 	 1018.3 	 1876.4 
4.435 	 1003.3 	 1967.0 
4.445 	 1582.4 	 2325.4 
4.455 	 1581.0 	 2221.3 
4.465 	 1566.1 	 2155.2 
4.475 	 1537.6 	 2111.3 
4.485 	 1479.4 	 2079.0 
4.495 	 1399.8 	 2077.8 
4.505 	 904.9 	 1708.9 
4.515 	 830.0 	 1696.5 
4.525 	 861.4 	 1670.6 
4.535 	 536.1 	 1294.8 
4.545 	 577.3 	 1316.0 
4.555 	 626.7 	 1350.7 
4.565 	 691.4 	 1392.5 
4.575 	 750.2 	 1411.4 
4.585 	 771.0 	 1434.1 
4.595 	 751.7 	 1451.2 
4.605 	 730.0 	 1446.7 
4.615 	 916.4 	 1573.4 
4.625 	 895.4 	 1877.5 
4.635 	 684.2 	 2088.1 
4.645 	 701.9 	 2148.7 
4.655 	 608.5 	 1990.3 
4.665 	 376.7 	 1775.9 
4.675 	 779.9 	 2103.6 
4.685 	 925.7 	 2032.0 
4.695 	 579.9 	 1595.8 
4.705 	 550.4 	 1648.8 
4.715 	 532.7 	 1686.2 
4.725 	 611.9 	 1781.6 
4.735 	 838.8 	 2004.3 
4.745 	 823.6 	 1871.0 
4.755 	 546.6 	 1611.0 
4.765 	 555.4 	 1716.6 
4.775 	 656.9 	 1877.4 
4.785 	 715.4 	 1957.1 
4.795 	 684.0 	 1929.9 
4.805 	 1120.2 	 2193.9 
4.815 	 994.0 	 2121.3 
4.825 	 355.2 	 1854.9 
4.835 	 497.3 	 1915.1 
4.845 	 608.7 	 1782.4 
4.855 	 829.4 	 1758.6 
4.865 	 1091.4 	 2124.5 
4.875 	 1507.0 	 2765.1 
4.885 	 1774.4 	 3019.7 
4.895 	 936.3 	 2360.9 
4.905 	 703.6 	 1888.5 
4.915 	 1344.9 	 1881.5 
4.925 	 1503.1 	 1704.2 
4.935 	 1272.0 	 1803.3 
4.945 	 755.9 	 1826.8 
4.955 	 781.4 	 1765.6 
4.965 	 1216.6 	 2084.2 
4.975 	 1411.3 	 2462.5 
4.985 	 1418.5 	 2473.3 
4.995 	 803.5 	 2073.6 
5.005 	 999.2 	 1810.7 
5.015 	 1049.4 	 1772.9 
5.025 	 1027.0 	 2280.1 
5.035 	 905.8 	 2358.4 
5.045 	 774.0 	 2417.1 
5.055 	 932.6 	 2099.0 
5.065 	 516.4 	 1267.5 
5.075 	 579.4 	 1233.9 
5.085 	 604.4 	 1213.5 
5.095 	 648.1 	 1179.4 
5.105 	 634.0 	 1106.6 
5.115 	 605.9 	 1171.0 
5.125 	 616.8 	 1223.4 
5.135 	 622.0 	 1246.8 
5.145 	 614.4 	 1253.7 
5.155 	 616.9 	 1226.3 
5.165 	 615.5 	 1208.2 
5.175 	 601.4 	 1222.5 
5.185 	 592.2 	 1220.9 
5.195 	 599.7 	 1209.1 
5.205 	 611.4 	 1222.3 
5.215 	 610.6 	 1250.3 
5.225 	 612.5 	 1246.4 
5.235 	 617.2 	 1234.4 
5.245 	 618.8 	 1233.6 
5.255 	 623.7 	 1241.0 
5.265 	 624.6 	 1275.4 
5.275 	 620.9 	 1280.5 
5.285 	 622.7 	 1263.8 
5.295 	 622.8 	 1260.9 
5.305 	 624.9 	 1248.6 
5.315 	 624.0 	 1224.7 
5.325 	 609.7 	 1183.9 
5.335 	 587.7 	 1124.3 
5.345 	 570.9 	 1065.7 
5.355 	 563.3 	 1039.7 
5.365 	 563.0 	 1039.6 
5.375 	 569.3 	 1049.1 
5.385 	 578.5 	 1067.4 
5.395 	 590.5 	 1090.1 
5.405 	 601.6 	 1116.9 
5.415 	 612.5 	 1146.4 
5.425 	 637.9 	 1190.6 
5.435 	 657.5 	 1220.1 
5.445 	 664.1 	 1218.1 
5.455 	 706.0 	 1208.0 
5.465 	 832.5 	 1065.0 
5.475 	 956.8 	 1152.1 
5.485 	 878.6 	 1280.7 
5.495 	 742.5 	 1223.6 
5.505 	 754.7 	 1307.7 
5.515 	 805.6 	 1372.5 
5.525 	 837.2 	 1408.8 
5.535 	 857.8 	 1458.2 
5.545 	 845.9 	 1517.0 
5.555 	 809.9 	 1577.8 
5.565 	 771.9 	 1634.0 
5.575 	 737.7 	 1653.7 
5.585 	 711.4 	 1663.9 
5.595 	 691.8 	 1691.6 
5.605 	 681.1 	 1706.8 
5.615 	 672.4 	 1672.4 
5.625 	 607.4 	 1592.9 
5.635 	 625.2 	 1657.7 
5.645 	 491.5 	 1609.7 
5.655 	 297.5 	 1535.8 
5.665 	 711.8 	 1818.5 
5.675 	 1118.5 	 2073.0 
5.685 	 1164.9 	 2091.2 
5.695 	 749.6 	 1750.8 
5.705 	 851.1 	 1698.4 
5.715 	 1457.7 	 1930.7 
5.725 	 948.7 	 1873.4 
5.735 	 406.5 	 1838.2 
5.745 	 436.3 	 1886.7 
5.755 	 672.7 	 2034.6 
5.765 	 956.6 	 2090.0 
5.775 	 1307.5 	 2682.1 
5.785 	 1416.5 	 2735.5 
5.795 	 1250.3 	 2515.3 
5.805 	 1144.2 	 2604.9 
5.815 	 1304.0 	 2372.7 
5.825 	 1601.0 	 2402.7 
5.835 	 1514.5 	 2373.5 
5.845 	 1365.2 	 2371.9 
5.855 	 1401.0 	 2391.2 
5.865 	 902.4 	 1991.2 
5.875 	 413.8 	 1527.5 
5.885 	 507.3 	 1438.3 
5.895 	 543.5 	 1379.1 
5.905 	 627.0 	 1337.7 
5.915 	 695.2 	 1281.8 
5.925 	 691.8 	 1197.9 
5.935 	 661.8 	 1186.9 
5.945 	 588.6 	 1197.0 
5.955 	 490.0 	 1237.4 
5.965 	 430.2 	 1404.2 
5.975 	 378.4 	 1632.6 
5.985 	 336.0 	 1577.7 
5.995 	 292.2 	 1394.5 
6.005 	 342.4 	 1450.4 
6.015 	 456.8 	 1568.7 
6.025 	 511.8 	 1576.4 
6.035 	 507.2 	 1390.2 
6.045 	 497.8 	 1345.2 
6.055 	 586.9 	 1586.2 
6.065 	 590.8 	 1757.8 
6.075 	 546.9 	 1795.4 
6.085 	 485.9 	 1732.3 
6.095 	 477.4 	 1608.8 
6.105 	 713.0 	 2011.2 
6.115 	 630.7 	 2130.0 
6.125 	 410.2 	 1774.8 
6.135 	 407.3 	 1726.6 
6.145 	 446.3 	 1863.4 
6.155 	 671.5 	 1924.8 
6.165 	 624.6 	 1875.4 
6.175 	 372.8 	 1750.7 
6.185 	 689.7 	 1855.7 
6.195 	 701.8 	 1917.8 
6.205 	 367.3 	 1772.3 
6.215 	 721.6 	 1774.3 
6.225 	 1108.9 	 1860.9 
6.235 	 1202.8 	 2111.4 
6.245 	 952.2 	 2018.9 
6.255 	 776.1 	 1842.9 
6.265 	 1214.4 	 1814.3 
6.275 	 1127.0 	 1759.1 
6.285 	 817.8 	 1740.7 
6.295 	 812.9 	 1734.9 
6.305 	 610.4 	 1711.3 
6.315 	 1074.1 	 2076.1 
6.325 	 1244.1 	 2073.8 
6.335 	 817.1 	 1725.3 
6.345 	 746.5 	 1743.4 
6.355 	 795.0 	 1703.5 
6.365 	 871.0 	 1685.8 
6.375 	 843.3 	 1729.7 
6.385 	 884.6 	 1767.7 
6.395 	 888.7 	 1705.3 
6.405 	 881.3 	 1700.8 
6.415 	 981.8 	 1738.2 
6.425 	 1144.9 	 1737.5 
6.435 	 1150.3 	 1730.8 
6.445 	 1123.0 	 1686.5 
6.455 	 1147.3 	 1705.2 
6.465 	 1075.4 	 1721.6 
6.475 	 1006.4 	 1698.6 
6.485 	 973.1 	 1695.8 
6.495 	 928.1 	 1716.9 
6.505 	 930.1 	 1748.8 
6.515 	 977.0 	 1745.8 
6.525 	 969.9 	 1735.4 
6.535 	 977.4 	 1740.8 
6.545 	 990.1 	 1734.7 
6.555 	 893.1 	 1680.3 
6.565 	 745.6 	 1627.2 
6.575 	 723.2 	 1634.8 
6.585 	 655.8 	 1670.3 
6.595 	 832.7 	 1743.6 
6.605 	 1150.7 	 1665.4 
6.615 	 1029.0 	 1613.5 
6.625 	 958.6 	 1744.5 
6.635 	 1066.1 	 1876.9 
6.645 	 1081.7 	 1825.1 
6.655 	 1110.2 	 1907.0 
6.665 	 1095.6 	 2071.7 
6.675 	 1018.1 	 1932.8 
6.685 	 1152.2 	 2011.5 
6.695 	 1322.2 	 2179.4 
6.705 	 813.8 	 1916.4 
6.715 	 548.8 	 1774.1 
6.725 	 590.9 	 1928.3 
6.735 	 380.1 	 1992.5 
6.745 	 361.1 	 1862.0 
6.755 	 359.3 	 1711.0 
6.765 	 317.2 	 1749.2 
6.775 	 310.5 	 1815.2 
6.785 	 335.7 	 1797.7 
6.795 	 492.0 	 1899.7 
6.805 	 461.2 	 1951.2 
6.815 	 457.2 	 1962.7 
6.825 	 619.7 	 1632.9 
6.835 	 611.4 	 1195.3 
6.845 	 646.3 	 1301.8 
6.855 	 646.4 	 1335.0 
6.865 	 631.0 	 1236.9 
6.875 	 623.8 	 1195.9 
6.885 	 625.2 	 1199.2 
6.895 	 634.7 	 1211.2 
6.905 	 640.6 	 1221.4 
6.915 	 644.9 	 1234.9 
6.925 	 647.3 	 1252.5 
6.935 	 643.2 	 1273.4 
6.945 	 628.5 	 1292.8 
6.955 	 610.2 	 1306.9 
6.965 	 590.4 	 1324.7 
6.975 	 562.9 	 1351.4 
6.985 	 534.9 	 1373.6 
6.995 	 515.9 	 1380.5 
7.005 	 535.9 	 1412.9 
7.015 	 604.5 	 1489.4 
7.025 	 668.9 	 2263.2 
7.035 	 644.8 	 2792.8 
7.045 	 584.5 	 2558.0 
7.055 	 558.5 	 2637.0 
7.065 	 579.1 	 2655.8 
7.075 	 652.1 	 2694.7 
7.085 	 743.8 	 2749.1 
7.095 	 872.8 	 2623.0 
7.105 	 746.6 	 2052.9 
7.115 	 526.3 	 1451.2 
7.125 	 501.5 	 1310.3 
7.135 	 480.2 	 1193.0 
7.145 	 436.4 	 1070.5 
7.155 	 432.9 	 963.9 
7.165 	 348.2 	 933.2 
7.175 	 269.1 	 925.9 
7.185 	 556.4 	 1629.1 
7.195 	 792.8 	 2345.0 
7.205 	 774.8 	 2349.9 
7.215 	 777.7 	 2358.8 
7.225 	 789.8 	 2368.7 
7.235 	 813.2 	 2381.9 
7.245 	 830.2 	 2382.9 
7.255 	 842.2 	 2380.4 
7.265 	 850.5 	 2382.4 
7.275 	 847.2 	 2381.3 
7.285 	 837.0 	 2384.0 
7.295 	 818.3 	 2393.6 
7.305 	 806.1 	 2389.9 
7.315 	 803.8 	 2381.8 
7.325 	 809.1 	 2391.3 
7.335 	 816.9 	 2397.9 
7.345 	 827.1 	 2398.0 
7.355 	 892.4 	 2402.5 
7.365 	 980.5 	 2396.6 
7.375 	 1078.0 	 2362.0 
7.385 	 867.9 	 1830.2 
7.395 	 586.2 	 1409.8 
7.405 	 555.8 	 1570.8 
7.415 	 480.6 	 1738.5 
7.425 	 424.4 	 1897.9 
7.435 	 321.5 	 1962.5 
7.445 	 771.2 	 1988.4 
7.455 	 952.3 	 1828.0 
7.465 	 573.9 	 1679.7 
7.475 	 533.3 	 1604.7 
7.485 	 548.8 	 1618.4 
7.495 	 835.0 	 2010.4 
7.505 	 1204.3 	 2152.3 
7.515 	 1405.7 	 2093.5 
7.525 	 933.9 	 1881.3 
7.535 	 400.7 	 1576.9 
7.545 	 429.3 	 1499.6 
7.555 	 443.1 	 1430.7 
7.565 	 443.4 	 1393.8 
7.575 	 440.2 	 1361.5 
7.585 	 449.9 	 1368.0 
7.595 	 456.6 	 1398.3 
7.605 	 442.3 	 1401.4 
7.615 	 438.7 	 1386.8 
7.625 	 457.9 	 1293.9 
7.635 	 464.8 	 1200.2 
7.645 	 458.0 	 1207.7 
