'timestamp' 	 'V_Pitch' 	 'V_Intensity' 
1.10 	 136.633 	 54.725 
1.11 	 136.897 	 55.344 
1.12 	 136.384 	 56.007 
1.13 	 136.197 	 56.464 
1.14 	 136.337 	 57.137 
1.15 	 138.742 	 59.606 
1.16 	 136.706 	 62.727 
1.17 	 133.705 	 64.320 
1.18 	 132.874 	 64.263 
1.19 	 131.392 	 63.177 
1.20 	 129.642 	 61.837 
1.21 	 127.794 	 60.784 
1.22 	 126.051 	 59.803 
1.23 	 125.900 	 58.451 
1.24 	 125.881 	 56.413 
1.25 	 125.404 	 53.159 
1.26 	 124.398 	 48.185 
1.27 	 --undefined-- 	 41.867 
1.28 	 --undefined-- 	 37.036 
1.29 	 --undefined-- 	 36.255 
1.30 	 --undefined-- 	 37.022 
1.31 	 --undefined-- 	 38.009 
1.32 	 --undefined-- 	 43.919 
1.33 	 --undefined-- 	 53.431 
1.34 	 143.881 	 59.789 
1.35 	 139.625 	 63.154 
1.36 	 137.710 	 64.350 
1.37 	 136.677 	 64.346 
1.38 	 135.606 	 63.920 
1.39 	 134.718 	 63.242 
1.40 	 134.730 	 62.034 
1.41 	 134.990 	 60.068 
1.42 	 133.928 	 57.551 
1.43 	 131.960 	 55.252 
1.44 	 133.255 	 54.319 
1.45 	 133.559 	 54.435 
1.46 	 133.990 	 54.790 
1.47 	 134.893 	 55.524 
1.48 	 136.719 	 57.669 
1.49 	 137.422 	 60.732 
1.50 	 137.291 	 62.695 
1.51 	 137.668 	 63.134 
1.52 	 138.033 	 62.628 
1.53 	 138.166 	 61.560 
1.54 	 138.162 	 59.621 
1.55 	 137.541 	 56.603 
1.56 	 136.023 	 53.196 
1.57 	 132.241 	 49.859 
1.58 	 --undefined-- 	 47.909 
1.59 	 --undefined-- 	 54.002 
1.60 	 --undefined-- 	 59.239 
1.61 	 --undefined-- 	 61.226 
1.62 	 --undefined-- 	 61.282 
1.63 	 --undefined-- 	 60.451 
1.64 	 --undefined-- 	 58.548 
1.65 	 --undefined-- 	 55.380 
1.66 	 --undefined-- 	 56.735 
1.67 	 136.355 	 61.824 
1.68 	 133.502 	 64.565 
1.69 	 129.445 	 64.723 
1.70 	 125.013 	 62.423 
1.71 	 120.283 	 58.132 
1.72 	 113.203 	 54.765 
1.73 	 111.493 	 54.721 
1.74 	 110.150 	 55.294 
1.75 	 109.990 	 55.702 
1.76 	 110.596 	 56.303 
1.77 	 111.072 	 57.579 
1.78 	 110.281 	 58.992 
1.79 	 109.133 	 59.671 
1.80 	 108.461 	 59.480 
1.81 	 107.658 	 58.633 
1.82 	 106.241 	 57.144 
1.83 	 104.567 	 54.822 
1.84 	 101.762 	 52.703 
1.85 	 --undefined-- 	 56.022 
1.86 	 --undefined-- 	 59.915 
1.87 	 --undefined-- 	 61.331 
1.88 	 --undefined-- 	 61.058 
1.89 	 --undefined-- 	 60.575 
1.90 	 --undefined-- 	 60.598 
1.91 	 --undefined-- 	 60.584 
1.92 	 --undefined-- 	 59.946 
1.93 	 --undefined-- 	 58.554 
1.94 	 --undefined-- 	 56.344 
1.95 	 --undefined-- 	 52.644 
1.96 	 --undefined-- 	 48.851 
1.97 	 --undefined-- 	 54.897 
1.98 	 --undefined-- 	 60.686 
1.99 	 112.838 	 63.637 
2.00 	 110.114 	 64.554 
2.01 	 106.356 	 64.179 
2.02 	 104.170 	 62.817 
2.03 	 98.905 	 60.483 
2.04 	 99.299 	 57.300 
2.05 	 100.682 	 53.826 
2.06 	 105.788 	 52.333 
2.07 	 108.731 	 53.060 
2.08 	 107.670 	 53.925 
2.09 	 105.294 	 55.220 
2.10 	 104.207 	 57.583 
2.11 	 101.322 	 59.935 
2.12 	 100.846 	 61.304 
2.13 	 100.258 	 61.713 
2.14 	 98.906 	 61.337 
2.15 	 97.060 	 60.577 
2.16 	 95.674 	 59.896 
2.17 	 93.963 	 59.263 
2.18 	 92.013 	 58.562 
2.19 	 91.023 	 57.656 
2.20 	 90.366 	 56.426 
2.21 	 89.087 	 54.474 
2.22 	 89.269 	 51.665 
2.23 	 90.065 	 48.617 
2.24 	 90.360 	 45.593 
2.25 	 98.054 	 42.862 
2.26 	 99.377 	 41.395 
2.27 	 --undefined-- 	 41.422 
2.28 	 --undefined-- 	 40.182 
2.29 	 --undefined-- 	 37.510 
2.30 	 --undefined-- 	 36.191 
2.31 	 --undefined-- 	 35.840 
2.32 	 --undefined-- 	 34.671 
2.33 	 --undefined-- 	 32.462 
2.34 	 --undefined-- 	 31.190 
2.35 	 --undefined-- 	 31.049 
2.36 	 --undefined-- 	 31.199 
2.37 	 --undefined-- 	 31.908 
2.38 	 --undefined-- 	 33.240 
2.39 	 --undefined-- 	 35.352 
2.40 	 --undefined-- 	 37.865 
2.41 	 --undefined-- 	 39.384 
2.42 	 --undefined-- 	 38.932 
2.43 	 --undefined-- 	 37.634 
2.44 	 --undefined-- 	 36.985 
2.45 	 --undefined-- 	 36.868 
2.46 	 --undefined-- 	 37.261 
2.47 	 --undefined-- 	 37.781 
2.48 	 --undefined-- 	 37.383 
2.49 	 --undefined-- 	 38.354 
2.50 	 --undefined-- 	 41.064 
2.51 	 --undefined-- 	 43.481 
2.52 	 --undefined-- 	 44.115 
2.53 	 --undefined-- 	 42.788 
2.54 	 --undefined-- 	 41.063 
2.55 	 --undefined-- 	 39.319 
2.56 	 --undefined-- 	 37.157 
2.57 	 --undefined-- 	 35.035 
2.58 	 --undefined-- 	 34.284 
2.59 	 --undefined-- 	 37.616 
2.60 	 --undefined-- 	 41.633 
2.61 	 --undefined-- 	 43.721 
2.62 	 --undefined-- 	 43.183 
2.63 	 --undefined-- 	 40.160 
2.64 	 --undefined-- 	 36.311 
2.65 	 --undefined-- 	 36.029 
2.66 	 --undefined-- 	 38.016 
2.67 	 --undefined-- 	 39.877 
2.68 	 --undefined-- 	 40.479 
2.69 	 --undefined-- 	 40.517 
2.70 	 --undefined-- 	 41.955 
2.71 	 --undefined-- 	 43.778 
2.72 	 --undefined-- 	 43.371 
2.73 	 --undefined-- 	 40.588 
2.74 	 --undefined-- 	 39.469 
2.75 	 --undefined-- 	 42.279 
2.76 	 --undefined-- 	 44.768 
2.77 	 --undefined-- 	 44.692 
2.78 	 --undefined-- 	 42.059 
2.79 	 --undefined-- 	 38.442 
2.80 	 --undefined-- 	 37.610 
2.81 	 --undefined-- 	 39.355 
2.82 	 --undefined-- 	 40.658 
2.83 	 --undefined-- 	 41.488 
2.84 	 --undefined-- 	 41.903 
2.85 	 --undefined-- 	 41.411 
2.86 	 --undefined-- 	 39.423 
2.87 	 --undefined-- 	 36.015 
2.88 	 --undefined-- 	 34.996 
2.89 	 --undefined-- 	 37.834 
2.90 	 --undefined-- 	 40.775 
2.91 	 --undefined-- 	 42.626 
2.92 	 --undefined-- 	 43.321 
2.93 	 --undefined-- 	 42.451 
2.94 	 --undefined-- 	 40.729 
2.95 	 --undefined-- 	 38.869 
2.96 	 --undefined-- 	 36.728 
2.97 	 --undefined-- 	 38.112 
2.98 	 --undefined-- 	 40.423 
2.99 	 --undefined-- 	 41.184 
3.00 	 --undefined-- 	 41.347 
3.01 	 --undefined-- 	 41.921 
3.02 	 --undefined-- 	 42.304 
3.03 	 --undefined-- 	 42.347 
3.04 	 --undefined-- 	 41.874 
3.05 	 --undefined-- 	 40.957 
3.06 	 --undefined-- 	 39.945 
3.07 	 --undefined-- 	 39.735 
3.08 	 --undefined-- 	 39.928 
3.09 	 --undefined-- 	 40.240 
3.10 	 --undefined-- 	 41.205 
3.11 	 --undefined-- 	 42.826 
3.12 	 --undefined-- 	 44.390 
3.13 	 --undefined-- 	 45.014 
3.14 	 --undefined-- 	 44.883 
3.15 	 --undefined-- 	 43.333 
3.16 	 --undefined-- 	 40.472 
3.17 	 --undefined-- 	 38.492 
3.18 	 --undefined-- 	 39.297 
3.19 	 --undefined-- 	 41.686 
3.20 	 --undefined-- 	 44.280 
3.21 	 --undefined-- 	 45.870 
3.22 	 --undefined-- 	 45.701 
3.23 	 --undefined-- 	 43.998 
3.24 	 --undefined-- 	 41.358 
3.25 	 --undefined-- 	 39.640 
3.26 	 --undefined-- 	 39.814 
3.27 	 --undefined-- 	 41.352 
3.28 	 --undefined-- 	 42.934 
3.29 	 --undefined-- 	 43.860 
3.30 	 --undefined-- 	 43.784 
3.31 	 --undefined-- 	 43.177 
3.32 	 --undefined-- 	 42.638 
3.33 	 --undefined-- 	 41.409 
3.34 	 --undefined-- 	 41.344 
3.35 	 --undefined-- 	 42.526 
3.36 	 --undefined-- 	 42.828 
3.37 	 --undefined-- 	 41.967 
3.38 	 --undefined-- 	 41.321 
3.39 	 --undefined-- 	 41.821 
3.40 	 --undefined-- 	 42.839 
3.41 	 --undefined-- 	 43.839 
3.42 	 --undefined-- 	 44.841 
3.43 	 --undefined-- 	 44.951 
3.44 	 --undefined-- 	 44.546 
3.45 	 --undefined-- 	 44.012 
3.46 	 --undefined-- 	 42.461 
3.47 	 --undefined-- 	 40.763 
3.48 	 --undefined-- 	 40.621 
3.49 	 --undefined-- 	 42.673 
3.50 	 --undefined-- 	 44.755 
3.51 	 --undefined-- 	 46.081 
3.52 	 --undefined-- 	 46.131 
3.53 	 --undefined-- 	 44.359 
3.54 	 --undefined-- 	 41.895 
3.55 	 --undefined-- 	 40.548 
3.56 	 --undefined-- 	 40.989 
3.57 	 --undefined-- 	 41.945 
3.58 	 --undefined-- 	 42.057 
3.59 	 --undefined-- 	 41.697 
3.60 	 --undefined-- 	 41.513 
3.61 	 --undefined-- 	 42.228 
3.62 	 --undefined-- 	 42.423 
3.63 	 --undefined-- 	 42.274 
3.64 	 --undefined-- 	 43.023 
3.65 	 --undefined-- 	 43.769 
3.66 	 --undefined-- 	 42.864 
3.67 	 --undefined-- 	 40.426 
3.68 	 --undefined-- 	 38.312 
3.69 	 --undefined-- 	 38.414 
3.70 	 --undefined-- 	 40.466 
3.71 	 --undefined-- 	 43.363 
3.72 	 --undefined-- 	 45.052 
3.73 	 --undefined-- 	 45.216 
3.74 	 --undefined-- 	 45.264 
3.75 	 --undefined-- 	 44.269 
3.76 	 --undefined-- 	 41.094 
3.77 	 --undefined-- 	 36.644 
3.78 	 --undefined-- 	 36.567 
3.79 	 --undefined-- 	 40.431 
3.80 	 --undefined-- 	 43.769 
3.81 	 --undefined-- 	 45.306 
3.82 	 --undefined-- 	 44.993 
3.83 	 --undefined-- 	 43.086 
3.84 	 --undefined-- 	 40.726 
3.85 	 --undefined-- 	 39.465 
3.86 	 --undefined-- 	 39.031 
3.87 	 --undefined-- 	 39.606 
3.88 	 --undefined-- 	 40.720 
3.89 	 --undefined-- 	 41.110 
3.90 	 --undefined-- 	 40.578 
3.91 	 --undefined-- 	 41.401 
3.92 	 --undefined-- 	 43.282 
3.93 	 --undefined-- 	 44.147 
3.94 	 --undefined-- 	 44.389 
3.95 	 --undefined-- 	 44.037 
3.96 	 --undefined-- 	 42.567 
3.97 	 --undefined-- 	 39.631 
3.98 	 --undefined-- 	 37.224 
3.99 	 --undefined-- 	 38.750 
4.00 	 --undefined-- 	 45.287 
4.01 	 --undefined-- 	 52.336 
4.02 	 --undefined-- 	 57.390 
4.03 	 --undefined-- 	 60.067 
4.04 	 --undefined-- 	 60.744 
4.05 	 --undefined-- 	 60.419 
4.06 	 --undefined-- 	 59.704 
4.07 	 --undefined-- 	 57.967 
4.08 	 --undefined-- 	 56.854 
4.09 	 146.458 	 61.506 
4.10 	 139.185 	 65.715 
4.11 	 134.668 	 67.633 
4.12 	 131.628 	 67.883 
4.13 	 127.866 	 67.360 
4.14 	 125.860 	 66.578 
4.15 	 124.158 	 65.576 
4.16 	 123.372 	 64.506 
4.17 	 123.496 	 63.683 
4.18 	 123.947 	 63.222 
4.19 	 124.862 	 62.987 
4.20 	 125.573 	 62.855 
4.21 	 125.463 	 62.861 
4.22 	 124.948 	 62.878 
4.23 	 124.231 	 62.708 
4.24 	 123.561 	 62.437 
4.25 	 123.913 	 62.304 
4.26 	 125.051 	 62.274 
4.27 	 126.739 	 62.109 
4.28 	 129.479 	 61.622 
4.29 	 131.990 	 60.523 
4.30 	 133.395 	 58.343 
4.31 	 133.324 	 54.594 
4.32 	 131.423 	 48.944 
4.33 	 128.446 	 42.439 
4.34 	 --undefined-- 	 37.791 
4.35 	 --undefined-- 	 34.828 
4.36 	 --undefined-- 	 33.412 
4.37 	 --undefined-- 	 32.821 
4.38 	 --undefined-- 	 33.102 
4.39 	 --undefined-- 	 33.871 
4.40 	 --undefined-- 	 34.238 
4.41 	 --undefined-- 	 34.023 
4.42 	 --undefined-- 	 33.645 
4.43 	 --undefined-- 	 33.118 
4.44 	 --undefined-- 	 38.597 
4.45 	 --undefined-- 	 46.832 
4.46 	 --undefined-- 	 53.451 
4.47 	 --undefined-- 	 60.008 
4.48 	 180.466 	 64.820 
4.49 	 179.621 	 67.121 
4.50 	 179.703 	 67.086 
4.51 	 179.235 	 64.822 
4.52 	 177.966 	 60.392 
4.53 	 174.531 	 56.215 
4.54 	 190.130 	 60.033 
4.55 	 193.086 	 65.460 
4.56 	 194.362 	 68.154 
4.57 	 196.544 	 68.481 
4.58 	 200.749 	 67.725 
4.59 	 206.127 	 66.994 
4.60 	 209.744 	 66.242 
4.61 	 213.590 	 65.457 
4.62 	 216.732 	 65.073 
4.63 	 218.932 	 64.787 
4.64 	 221.608 	 64.165 
4.65 	 225.134 	 63.711 
4.66 	 228.395 	 63.954 
4.67 	 231.450 	 64.279 
4.68 	 234.945 	 64.118 
4.69 	 237.863 	 63.782 
4.70 	 239.096 	 63.520 
4.71 	 238.618 	 63.167 
4.72 	 236.157 	 62.769 
4.73 	 233.741 	 62.479 
4.74 	 231.724 	 62.156 
4.75 	 229.299 	 61.498 
4.76 	 225.877 	 60.828 
4.77 	 220.145 	 60.790 
4.78 	 214.049 	 61.128 
4.79 	 201.404 	 60.509 
4.80 	 200.893 	 57.791 
4.81 	 --undefined-- 	 53.273 
4.82 	 --undefined-- 	 52.916 
4.83 	 --undefined-- 	 57.797 
4.84 	 145.288 	 61.592 
4.85 	 145.022 	 63.324 
4.86 	 146.249 	 63.411 
4.87 	 149.237 	 62.970 
4.88 	 151.583 	 62.994 
4.89 	 150.923 	 63.055 
4.90 	 150.046 	 62.634 
4.91 	 149.505 	 61.930 
4.92 	 149.193 	 61.394 
4.93 	 149.282 	 61.397 
4.94 	 149.143 	 61.786 
4.95 	 149.059 	 62.004 
4.96 	 149.036 	 61.833 
4.97 	 148.895 	 61.671 
4.98 	 148.742 	 61.744 
4.99 	 148.204 	 61.746 
5.00 	 147.591 	 61.610 
5.01 	 146.936 	 61.532 
5.02 	 145.936 	 61.544 
5.03 	 145.914 	 61.560 
5.04 	 145.914 	 61.582 
5.05 	 145.264 	 61.497 
5.06 	 144.434 	 61.116 
5.07 	 143.592 	 60.572 
5.08 	 143.697 	 60.143 
5.09 	 145.476 	 59.954 
5.10 	 148.174 	 59.748 
5.11 	 149.801 	 58.720 
5.12 	 150.657 	 56.359 
5.13 	 152.128 	 53.561 
5.14 	 --undefined-- 	 52.810 
5.15 	 --undefined-- 	 53.353 
5.16 	 --undefined-- 	 53.483 
5.17 	 --undefined-- 	 52.587 
5.18 	 --undefined-- 	 50.638 
5.19 	 --undefined-- 	 48.540 
5.20 	 --undefined-- 	 46.765 
5.21 	 --undefined-- 	 45.954 
5.22 	 --undefined-- 	 46.430 
5.23 	 --undefined-- 	 46.319 
5.24 	 --undefined-- 	 44.833 
5.25 	 --undefined-- 	 43.196 
5.26 	 --undefined-- 	 41.930 
5.27 	 --undefined-- 	 40.213 
5.28 	 --undefined-- 	 37.946 
5.29 	 --undefined-- 	 36.030 
5.30 	 --undefined-- 	 35.127 
5.31 	 --undefined-- 	 34.364 
5.32 	 --undefined-- 	 32.881 
5.33 	 --undefined-- 	 31.305 
5.34 	 --undefined-- 	 30.387 
5.35 	 --undefined-- 	 30.638 
5.36 	 --undefined-- 	 32.185 
5.37 	 --undefined-- 	 32.803 
5.38 	 --undefined-- 	 32.208 
5.39 	 --undefined-- 	 32.717 
5.40 	 --undefined-- 	 34.550 
5.41 	 --undefined-- 	 36.220 
5.42 	 --undefined-- 	 38.136 
5.43 	 --undefined-- 	 39.930 
5.44 	 --undefined-- 	 40.401 
5.45 	 --undefined-- 	 39.711 
5.46 	 --undefined-- 	 38.306 
5.47 	 --undefined-- 	 35.788 
5.48 	 --undefined-- 	 34.468 
5.49 	 --undefined-- 	 36.620 
5.50 	 --undefined-- 	 39.796 
5.51 	 --undefined-- 	 42.845 
5.52 	 --undefined-- 	 44.770 
5.53 	 --undefined-- 	 45.242 
5.54 	 --undefined-- 	 44.089 
5.55 	 --undefined-- 	 41.261 
5.56 	 --undefined-- 	 37.895 
5.57 	 --undefined-- 	 37.055 
5.58 	 --undefined-- 	 38.268 
5.59 	 --undefined-- 	 39.789 
5.60 	 --undefined-- 	 41.321 
5.61 	 --undefined-- 	 41.591 
5.62 	 --undefined-- 	 41.521 
5.63 	 --undefined-- 	 43.211 
5.64 	 --undefined-- 	 45.482 
5.65 	 --undefined-- 	 46.640 
5.66 	 --undefined-- 	 46.973 
5.67 	 --undefined-- 	 48.915 
5.68 	 --undefined-- 	 55.757 
5.69 	 --undefined-- 	 62.447 
5.70 	 155.926 	 66.387 
5.71 	 155.510 	 67.660 
5.72 	 152.439 	 67.103 
5.73 	 149.104 	 66.040 
5.74 	 147.235 	 65.005 
5.75 	 145.868 	 63.418 
5.76 	 143.223 	 60.581 
5.77 	 134.287 	 55.663 
5.78 	 130.677 	 48.965 
5.79 	 133.135 	 44.185 
5.80 	 138.359 	 41.972 
5.81 	 --undefined-- 	 46.198 
5.82 	 --undefined-- 	 55.314 
5.83 	 189.609 	 62.739 
5.84 	 188.923 	 67.193 
5.85 	 187.461 	 68.887 
5.86 	 184.796 	 68.525 
5.87 	 184.646 	 67.238 
5.88 	 186.797 	 66.016 
5.89 	 189.383 	 65.116 
5.90 	 192.983 	 64.715 
5.91 	 195.252 	 64.445 
5.92 	 195.762 	 63.367 
5.93 	 195.267 	 60.834 
5.94 	 193.724 	 56.665 
5.95 	 191.112 	 51.152 
5.96 	 177.839 	 46.839 
5.97 	 177.167 	 46.095 
5.98 	 177.417 	 47.878 
5.99 	 175.768 	 51.633 
6.00 	 176.291 	 55.610 
6.01 	 176.996 	 59.030 
6.02 	 177.261 	 61.598 
6.03 	 176.755 	 63.192 
6.04 	 175.804 	 63.864 
6.05 	 174.448 	 63.822 
6.06 	 172.562 	 63.388 
6.07 	 170.544 	 62.732 
6.08 	 168.394 	 61.994 
6.09 	 165.495 	 61.960 
6.10 	 164.229 	 63.215 
6.11 	 164.344 	 64.496 
6.12 	 164.791 	 64.542 
6.13 	 163.570 	 63.448 
6.14 	 159.650 	 62.908 
6.15 	 155.638 	 63.234 
6.16 	 152.740 	 63.066 
6.17 	 149.703 	 62.037 
6.18 	 145.305 	 60.492 
6.19 	 141.003 	 58.636 
6.20 	 139.074 	 56.340 
6.21 	 --undefined-- 	 54.694 
6.22 	 321.051 	 54.155 
6.23 	 320.702 	 52.206 
6.24 	 321.062 	 46.932 
6.25 	 --undefined-- 	 39.623 
6.26 	 --undefined-- 	 36.697 
6.27 	 --undefined-- 	 36.154 
6.28 	 --undefined-- 	 35.843 
6.29 	 --undefined-- 	 34.376 
6.30 	 --undefined-- 	 32.678 
6.31 	 --undefined-- 	 39.176 
6.32 	 137.409 	 47.208 
6.33 	 134.633 	 52.590 
6.34 	 133.873 	 56.357 
6.35 	 136.008 	 59.498 
6.36 	 140.184 	 61.953 
6.37 	 146.897 	 63.612 
6.38 	 149.370 	 64.496 
6.39 	 149.837 	 64.635 
6.40 	 149.840 	 64.068 
6.41 	 149.547 	 62.469 
6.42 	 148.158 	 59.234 
6.43 	 145.683 	 53.843 
6.44 	 --undefined-- 	 46.459 
6.45 	 --undefined-- 	 40.043 
6.46 	 --undefined-- 	 38.467 
6.47 	 --undefined-- 	 38.735 
6.48 	 --undefined-- 	 39.399 
6.49 	 --undefined-- 	 42.705 
6.50 	 --undefined-- 	 53.062 
6.51 	 --undefined-- 	 61.350 
6.52 	 166.004 	 66.244 
6.53 	 165.205 	 68.532 
6.54 	 161.944 	 68.617 
6.55 	 157.679 	 66.928 
6.56 	 153.648 	 64.971 
6.57 	 149.336 	 63.797 
6.58 	 147.042 	 62.722 
6.59 	 146.094 	 61.822 
6.60 	 145.879 	 60.834 
6.61 	 146.000 	 59.701 
6.62 	 145.869 	 58.844 
6.63 	 145.084 	 58.019 
6.64 	 143.478 	 56.898 
6.65 	 140.903 	 55.433 
6.66 	 138.788 	 53.955 
6.67 	 138.400 	 53.146 
6.68 	 138.284 	 53.395 
6.69 	 138.501 	 54.077 
6.70 	 138.383 	 54.432 
6.71 	 137.459 	 54.087 
6.72 	 133.102 	 52.669 
6.73 	 129.797 	 50.074 
6.74 	 128.869 	 48.198 
6.75 	 136.463 	 53.860 
6.76 	 138.858 	 60.237 
6.77 	 139.356 	 63.951 
6.78 	 142.825 	 65.234 
6.79 	 145.031 	 64.396 
6.80 	 145.559 	 61.909 
6.81 	 144.424 	 58.902 
6.82 	 --undefined-- 	 58.303 
6.83 	 --undefined-- 	 59.886 
6.84 	 --undefined-- 	 60.310 
6.85 	 --undefined-- 	 59.696 
6.86 	 --undefined-- 	 59.064 
6.87 	 --undefined-- 	 58.409 
6.88 	 --undefined-- 	 56.520 
6.89 	 --undefined-- 	 52.084 
6.90 	 --undefined-- 	 44.216 
6.91 	 --undefined-- 	 34.905 
6.92 	 --undefined-- 	 37.302 
6.93 	 --undefined-- 	 46.955 
6.94 	 --undefined-- 	 56.924 
6.95 	 190.075 	 63.501 
6.96 	 185.743 	 67.037 
6.97 	 183.149 	 68.515 
6.98 	 182.405 	 68.742 
6.99 	 182.958 	 68.074 
7.00 	 184.102 	 66.642 
7.01 	 184.377 	 64.554 
7.02 	 183.451 	 61.942 
7.03 	 182.091 	 58.856 
7.04 	 182.000 	 55.968 
7.05 	 --undefined-- 	 57.358 
7.06 	 --undefined-- 	 60.450 
7.07 	 --undefined-- 	 61.441 
7.08 	 --undefined-- 	 60.847 
7.09 	 --undefined-- 	 59.834 
7.10 	 --undefined-- 	 58.174 
7.11 	 --undefined-- 	 55.636 
7.12 	 --undefined-- 	 58.237 
7.13 	 179.444 	 62.504 
7.14 	 173.908 	 64.187 
7.15 	 166.394 	 63.901 
7.16 	 158.177 	 62.694 
7.17 	 153.056 	 60.928 
7.18 	 149.589 	 58.373 
7.19 	 147.102 	 55.255 
7.20 	 147.031 	 53.215 
7.21 	 146.363 	 52.728 
7.22 	 145.938 	 52.835 
7.23 	 146.426 	 52.918 
7.24 	 146.453 	 52.253 
7.25 	 145.004 	 50.306 
7.26 	 140.564 	 46.531 
7.27 	 138.829 	 41.069 
7.28 	 --undefined-- 	 37.284 
7.29 	 --undefined-- 	 42.405 
7.30 	 179.399 	 53.240 
7.31 	 177.788 	 60.633 
7.32 	 174.358 	 64.557 
7.33 	 171.150 	 65.889 
7.34 	 169.555 	 65.523 
7.35 	 169.686 	 64.273 
7.36 	 170.565 	 62.788 
7.37 	 171.755 	 61.711 
7.38 	 173.827 	 61.274 
7.39 	 174.555 	 60.827 
7.40 	 173.509 	 60.029 
7.41 	 170.330 	 59.213 
7.42 	 166.351 	 59.124 
7.43 	 163.673 	 60.090 
7.44 	 160.442 	 61.607 
7.45 	 157.137 	 63.138 
7.46 	 152.408 	 64.272 
7.47 	 147.494 	 64.594 
7.48 	 141.883 	 64.095 
7.49 	 138.534 	 62.907 
7.50 	 136.287 	 60.536 
7.51 	 134.199 	 56.252 
7.52 	 117.432 	 50.282 
7.53 	 134.957 	 45.960 
7.54 	 128.871 	 44.667 
