'timestamp' 	 'V_Pitch' 	 'V_Intensity' 
0.99 	 --undefined-- 	 34.392 
1.00 	 --undefined-- 	 36.776 
1.01 	 --undefined-- 	 37.793 
1.02 	 --undefined-- 	 37.812 
1.03 	 --undefined-- 	 38.822 
1.04 	 --undefined-- 	 40.579 
1.05 	 --undefined-- 	 40.608 
1.06 	 --undefined-- 	 39.321 
1.07 	 --undefined-- 	 39.272 
1.08 	 --undefined-- 	 40.169 
1.09 	 --undefined-- 	 41.201 
1.10 	 --undefined-- 	 42.265 
1.11 	 --undefined-- 	 42.675 
1.12 	 --undefined-- 	 42.260 
1.13 	 --undefined-- 	 43.327 
1.14 	 --undefined-- 	 45.288 
1.15 	 --undefined-- 	 45.931 
1.16 	 --undefined-- 	 44.929 
1.17 	 --undefined-- 	 42.575 
1.18 	 --undefined-- 	 39.963 
1.19 	 --undefined-- 	 39.442 
1.20 	 --undefined-- 	 40.587 
1.21 	 --undefined-- 	 42.100 
1.22 	 --undefined-- 	 43.410 
1.23 	 --undefined-- 	 44.465 
1.24 	 --undefined-- 	 44.621 
1.25 	 --undefined-- 	 43.579 
1.26 	 --undefined-- 	 42.017 
1.27 	 --undefined-- 	 40.445 
1.28 	 --undefined-- 	 40.382 
1.29 	 --undefined-- 	 41.692 
1.30 	 --undefined-- 	 43.144 
1.31 	 --undefined-- 	 42.835 
1.32 	 --undefined-- 	 41.474 
1.33 	 --undefined-- 	 40.919 
1.34 	 --undefined-- 	 41.701 
1.35 	 --undefined-- 	 42.799 
1.36 	 --undefined-- 	 43.888 
1.37 	 --undefined-- 	 44.827 
1.38 	 --undefined-- 	 44.575 
1.39 	 --undefined-- 	 43.019 
1.40 	 --undefined-- 	 41.386 
1.41 	 --undefined-- 	 41.093 
1.42 	 --undefined-- 	 42.341 
1.43 	 --undefined-- 	 45.053 
1.44 	 --undefined-- 	 46.992 
1.45 	 --undefined-- 	 46.925 
1.46 	 --undefined-- 	 45.644 
1.47 	 --undefined-- 	 44.840 
1.48 	 --undefined-- 	 45.683 
1.49 	 --undefined-- 	 47.273 
1.50 	 --undefined-- 	 47.917 
1.51 	 --undefined-- 	 47.607 
1.52 	 --undefined-- 	 46.984 
1.53 	 --undefined-- 	 47.271 
1.54 	 --undefined-- 	 47.589 
1.55 	 --undefined-- 	 47.929 
1.56 	 222.580 	 52.223 
1.57 	 221.179 	 57.924 
1.58 	 219.977 	 61.565 
1.59 	 218.823 	 63.632 
1.60 	 218.398 	 65.126 
1.61 	 219.043 	 65.649 
1.62 	 218.881 	 64.395 
1.63 	 218.735 	 61.247 
1.64 	 220.228 	 56.890 
1.65 	 219.966 	 52.929 
1.66 	 218.837 	 50.930 
1.67 	 219.488 	 49.170 
1.68 	 221.638 	 45.826 
1.69 	 --undefined-- 	 41.355 
1.70 	 --undefined-- 	 38.688 
1.71 	 --undefined-- 	 40.555 
1.72 	 --undefined-- 	 44.027 
1.73 	 --undefined-- 	 46.409 
1.74 	 --undefined-- 	 47.353 
1.75 	 --undefined-- 	 46.888 
1.76 	 --undefined-- 	 45.152 
1.77 	 --undefined-- 	 42.962 
1.78 	 --undefined-- 	 41.098 
1.79 	 --undefined-- 	 40.154 
1.80 	 --undefined-- 	 40.289 
1.81 	 --undefined-- 	 41.324 
1.82 	 --undefined-- 	 42.484 
1.83 	 --undefined-- 	 43.052 
1.84 	 --undefined-- 	 43.315 
1.85 	 --undefined-- 	 43.185 
1.86 	 --undefined-- 	 43.211 
1.87 	 215.650 	 45.919 
1.88 	 215.757 	 49.400 
1.89 	 213.491 	 50.931 
1.90 	 203.793 	 51.773 
1.91 	 196.174 	 53.191 
1.92 	 191.331 	 53.926 
1.93 	 187.088 	 53.375 
1.94 	 --undefined-- 	 52.607 
1.95 	 --undefined-- 	 52.747 
1.96 	 --undefined-- 	 52.721 
1.97 	 --undefined-- 	 51.692 
1.98 	 --undefined-- 	 49.755 
1.99 	 --undefined-- 	 47.642 
2.00 	 --undefined-- 	 46.054 
2.01 	 --undefined-- 	 44.619 
2.02 	 --undefined-- 	 43.229 
2.03 	 --undefined-- 	 42.924 
2.04 	 --undefined-- 	 44.164 
2.05 	 --undefined-- 	 45.109 
2.06 	 --undefined-- 	 44.257 
2.07 	 --undefined-- 	 41.870 
2.08 	 --undefined-- 	 38.948 
2.09 	 --undefined-- 	 37.640 
2.10 	 --undefined-- 	 39.247 
2.11 	 --undefined-- 	 40.815 
2.12 	 --undefined-- 	 41.692 
2.13 	 --undefined-- 	 43.247 
2.14 	 --undefined-- 	 44.694 
2.15 	 --undefined-- 	 45.157 
2.16 	 --undefined-- 	 44.325 
2.17 	 --undefined-- 	 42.315 
2.18 	 --undefined-- 	 41.054 
2.19 	 --undefined-- 	 40.949 
2.20 	 --undefined-- 	 41.046 
2.21 	 --undefined-- 	 40.162 
2.22 	 --undefined-- 	 38.302 
2.23 	 --undefined-- 	 38.308 
2.24 	 --undefined-- 	 41.120 
2.25 	 --undefined-- 	 43.254 
2.26 	 --undefined-- 	 43.847 
2.27 	 --undefined-- 	 43.504 
2.28 	 --undefined-- 	 42.566 
2.29 	 --undefined-- 	 40.933 
2.30 	 --undefined-- 	 38.770 
2.31 	 --undefined-- 	 36.782 
2.32 	 --undefined-- 	 38.360 
2.33 	 --undefined-- 	 42.006 
2.34 	 --undefined-- 	 44.576 
2.35 	 --undefined-- 	 44.969 
2.36 	 --undefined-- 	 43.683 
2.37 	 --undefined-- 	 45.841 
2.38 	 --undefined-- 	 49.812 
2.39 	 --undefined-- 	 50.968 
2.40 	 --undefined-- 	 50.015 
2.41 	 --undefined-- 	 48.767 
2.42 	 --undefined-- 	 47.307 
2.43 	 --undefined-- 	 45.158 
2.44 	 --undefined-- 	 43.043 
2.45 	 --undefined-- 	 41.266 
2.46 	 --undefined-- 	 39.063 
2.47 	 --undefined-- 	 38.976 
2.48 	 --undefined-- 	 42.803 
2.49 	 --undefined-- 	 46.383 
2.50 	 --undefined-- 	 49.741 
2.51 	 --undefined-- 	 51.385 
2.52 	 --undefined-- 	 51.425 
2.53 	 --undefined-- 	 52.295 
2.54 	 --undefined-- 	 53.020 
2.55 	 --undefined-- 	 53.688 
2.56 	 --undefined-- 	 54.126 
2.57 	 --undefined-- 	 53.419 
2.58 	 --undefined-- 	 53.635 
2.59 	 --undefined-- 	 58.001 
2.60 	 --undefined-- 	 61.203 
2.61 	 --undefined-- 	 61.978 
2.62 	 --undefined-- 	 61.346 
2.63 	 --undefined-- 	 60.468 
2.64 	 --undefined-- 	 60.263 
2.65 	 --undefined-- 	 60.450 
2.66 	 --undefined-- 	 59.734 
2.67 	 --undefined-- 	 58.425 
2.68 	 --undefined-- 	 56.707 
2.69 	 --undefined-- 	 53.141 
2.70 	 --undefined-- 	 50.769 
2.71 	 --undefined-- 	 53.692 
2.72 	 --undefined-- 	 55.687 
2.73 	 --undefined-- 	 56.727 
2.74 	 --undefined-- 	 56.991 
2.75 	 --undefined-- 	 56.640 
2.76 	 --undefined-- 	 55.701 
2.77 	 --undefined-- 	 54.289 
2.78 	 --undefined-- 	 52.457 
2.79 	 --undefined-- 	 50.023 
2.80 	 --undefined-- 	 47.434 
2.81 	 --undefined-- 	 43.585 
2.82 	 --undefined-- 	 40.351 
2.83 	 --undefined-- 	 43.383 
2.84 	 --undefined-- 	 47.086 
2.85 	 --undefined-- 	 48.992 
2.86 	 --undefined-- 	 49.544 
2.87 	 --undefined-- 	 48.631 
2.88 	 --undefined-- 	 46.755 
2.89 	 --undefined-- 	 43.759 
2.90 	 --undefined-- 	 39.986 
2.91 	 --undefined-- 	 40.009 
2.92 	 --undefined-- 	 41.421 
2.93 	 --undefined-- 	 44.362 
2.94 	 --undefined-- 	 46.372 
2.95 	 --undefined-- 	 46.164 
2.96 	 --undefined-- 	 44.694 
2.97 	 --undefined-- 	 42.486 
2.98 	 --undefined-- 	 40.417 
2.99 	 --undefined-- 	 39.037 
3.00 	 --undefined-- 	 38.718 
3.01 	 --undefined-- 	 39.909 
3.02 	 --undefined-- 	 41.052 
3.03 	 --undefined-- 	 41.026 
3.04 	 --undefined-- 	 40.956 
3.05 	 --undefined-- 	 42.290 
3.06 	 --undefined-- 	 43.276 
3.07 	 --undefined-- 	 43.536 
3.08 	 --undefined-- 	 43.168 
3.09 	 --undefined-- 	 41.145 
3.10 	 --undefined-- 	 37.493 
3.11 	 --undefined-- 	 36.049 
3.12 	 --undefined-- 	 37.674 
3.13 	 --undefined-- 	 40.049 
3.14 	 --undefined-- 	 42.301 
3.15 	 --undefined-- 	 44.617 
3.16 	 --undefined-- 	 48.844 
3.17 	 --undefined-- 	 52.896 
3.18 	 --undefined-- 	 55.697 
3.19 	 --undefined-- 	 57.418 
3.20 	 88.302 	 57.812 
3.21 	 105.796 	 57.516 
3.22 	 104.004 	 56.842 
3.23 	 105.176 	 55.720 
3.24 	 108.423 	 53.714 
3.25 	 107.810 	 50.319 
3.26 	 --undefined-- 	 46.190 
3.27 	 --undefined-- 	 43.200 
3.28 	 --undefined-- 	 41.800 
3.29 	 --undefined-- 	 41.281 
3.30 	 --undefined-- 	 41.611 
3.31 	 --undefined-- 	 42.099 
3.32 	 --undefined-- 	 41.834 
3.33 	 --undefined-- 	 40.915 
3.34 	 --undefined-- 	 42.047 
3.35 	 --undefined-- 	 44.470 
3.36 	 --undefined-- 	 45.365 
3.37 	 --undefined-- 	 44.742 
3.38 	 --undefined-- 	 42.999 
3.39 	 --undefined-- 	 40.609 
3.40 	 --undefined-- 	 38.224 
3.41 	 --undefined-- 	 36.946 
3.42 	 --undefined-- 	 37.199 
3.43 	 --undefined-- 	 38.945 
3.44 	 --undefined-- 	 41.903 
3.45 	 --undefined-- 	 44.116 
3.46 	 --undefined-- 	 44.261 
3.47 	 --undefined-- 	 43.024 
3.48 	 --undefined-- 	 41.849 
3.49 	 --undefined-- 	 40.493 
3.50 	 --undefined-- 	 38.962 
3.51 	 --undefined-- 	 38.910 
3.52 	 --undefined-- 	 40.495 
3.53 	 --undefined-- 	 42.065 
3.54 	 --undefined-- 	 43.049 
3.55 	 --undefined-- 	 42.851 
3.56 	 --undefined-- 	 41.862 
3.57 	 --undefined-- 	 41.942 
3.58 	 --undefined-- 	 42.674 
3.59 	 --undefined-- 	 42.759 
3.60 	 --undefined-- 	 42.746 
3.61 	 --undefined-- 	 42.149 
3.62 	 --undefined-- 	 40.569 
3.63 	 --undefined-- 	 39.288 
3.64 	 --undefined-- 	 39.478 
3.65 	 --undefined-- 	 41.062 
3.66 	 --undefined-- 	 42.958 
3.67 	 --undefined-- 	 44.135 
3.68 	 --undefined-- 	 44.005 
3.69 	 --undefined-- 	 42.504 
3.70 	 --undefined-- 	 39.805 
3.71 	 --undefined-- 	 36.949 
3.72 	 --undefined-- 	 37.417 
3.73 	 --undefined-- 	 40.570 
3.74 	 --undefined-- 	 43.450 
3.75 	 --undefined-- 	 45.086 
3.76 	 --undefined-- 	 45.170 
3.77 	 --undefined-- 	 43.768 
3.78 	 --undefined-- 	 41.888 
3.79 	 --undefined-- 	 40.129 
3.80 	 --undefined-- 	 40.549 
3.81 	 --undefined-- 	 45.190 
3.82 	 --undefined-- 	 49.945 
3.83 	 --undefined-- 	 55.316 
3.84 	 164.386 	 60.880 
3.85 	 163.987 	 64.835 
3.86 	 165.060 	 66.935 
3.87 	 166.854 	 67.510 
3.88 	 168.190 	 66.946 
3.89 	 169.318 	 65.827 
3.90 	 169.273 	 64.803 
3.91 	 168.604 	 64.071 
3.92 	 168.025 	 63.493 
3.93 	 167.257 	 63.003 
3.94 	 167.082 	 62.448 
3.95 	 167.908 	 61.502 
3.96 	 169.176 	 60.341 
3.97 	 169.899 	 59.758 
3.98 	 169.884 	 59.873 
3.99 	 169.542 	 60.203 
4.00 	 168.677 	 60.505 
4.01 	 166.549 	 60.919 
4.02 	 164.411 	 61.362 
4.03 	 162.478 	 61.263 
4.04 	 160.417 	 60.365 
4.05 	 157.808 	 59.406 
4.06 	 155.172 	 59.036 
4.07 	 152.790 	 58.771 
4.08 	 150.702 	 58.323 
4.09 	 149.323 	 57.820 
4.10 	 148.442 	 57.143 
4.11 	 148.219 	 56.237 
4.12 	 147.956 	 55.690 
4.13 	 147.598 	 56.128 
4.14 	 146.778 	 57.378 
4.15 	 146.719 	 58.886 
4.16 	 146.394 	 60.120 
4.17 	 145.634 	 60.960 
4.18 	 145.022 	 61.560 
4.19 	 145.095 	 61.876 
4.20 	 145.968 	 61.860 
4.21 	 145.956 	 61.622 
4.22 	 144.750 	 61.522 
4.23 	 143.643 	 61.827 
4.24 	 143.653 	 62.057 
4.25 	 145.347 	 61.876 
4.26 	 148.797 	 61.679 
4.27 	 153.403 	 61.773 
4.28 	 156.068 	 61.981 
4.29 	 157.360 	 61.928 
4.30 	 158.055 	 61.390 
4.31 	 158.312 	 60.205 
4.32 	 158.721 	 58.287 
4.33 	 160.037 	 55.861 
4.34 	 164.883 	 53.697 
4.35 	 167.327 	 52.108 
4.36 	 168.646 	 51.155 
4.37 	 176.451 	 51.124 
4.38 	 178.966 	 51.230 
4.39 	 181.026 	 51.156 
4.40 	 181.429 	 50.820 
4.41 	 180.665 	 50.195 
4.42 	 178.504 	 49.527 
4.43 	 177.017 	 49.363 
4.44 	 177.910 	 50.195 
4.45 	 176.466 	 51.551 
4.46 	 169.721 	 51.925 
4.47 	 163.522 	 50.362 
4.48 	 149.020 	 47.290 
4.49 	 140.491 	 43.998 
4.50 	 134.979 	 41.109 
4.51 	 --undefined-- 	 40.041 
4.52 	 --undefined-- 	 40.260 
4.53 	 --undefined-- 	 38.742 
4.54 	 --undefined-- 	 35.192 
4.55 	 --undefined-- 	 33.419 
4.56 	 --undefined-- 	 35.234 
4.57 	 --undefined-- 	 38.822 
4.58 	 --undefined-- 	 43.716 
4.59 	 139.738 	 47.806 
4.60 	 136.641 	 52.261 
4.61 	 136.451 	 58.624 
4.62 	 137.208 	 64.033 
4.63 	 137.194 	 67.027 
4.64 	 137.073 	 67.745 
4.65 	 136.181 	 66.697 
4.66 	 134.424 	 64.231 
4.67 	 129.834 	 60.450 
4.68 	 131.600 	 56.887 
4.69 	 133.867 	 55.967 
4.70 	 135.153 	 55.976 
4.71 	 137.768 	 56.138 
4.72 	 140.637 	 56.579 
4.73 	 142.136 	 57.310 
4.74 	 142.461 	 58.846 
4.75 	 144.007 	 61.562 
4.76 	 144.154 	 64.074 
4.77 	 144.529 	 65.418 
4.78 	 144.872 	 65.729 
4.79 	 145.382 	 65.441 
4.80 	 146.481 	 64.913 
4.81 	 148.124 	 64.232 
4.82 	 149.361 	 63.240 
4.83 	 150.364 	 62.056 
4.84 	 151.239 	 61.214 
4.85 	 151.579 	 60.966 
4.86 	 151.323 	 60.452 
4.87 	 151.225 	 58.802 
4.88 	 151.268 	 56.051 
4.89 	 153.926 	 55.400 
4.90 	 155.372 	 58.232 
4.91 	 155.645 	 59.726 
4.92 	 156.620 	 59.202 
4.93 	 160.439 	 58.146 
4.94 	 163.172 	 57.714 
4.95 	 165.152 	 57.565 
4.96 	 167.265 	 57.109 
4.97 	 168.940 	 56.081 
4.98 	 170.512 	 54.655 
4.99 	 176.439 	 53.565 
5.00 	 183.424 	 53.382 
5.01 	 188.135 	 53.386 
5.02 	 190.168 	 52.895 
5.03 	 190.460 	 51.558 
5.04 	 188.462 	 49.230 
5.05 	 184.185 	 45.962 
5.06 	 --undefined-- 	 41.551 
5.07 	 --undefined-- 	 36.530 
5.08 	 --undefined-- 	 33.083 
5.09 	 --undefined-- 	 31.554 
5.10 	 --undefined-- 	 30.774 
5.11 	 --undefined-- 	 29.278 
5.12 	 --undefined-- 	 26.695 
5.13 	 --undefined-- 	 24.912 
5.14 	 --undefined-- 	 26.286 
5.15 	 --undefined-- 	 29.504 
5.16 	 --undefined-- 	 31.555 
5.17 	 --undefined-- 	 33.191 
5.18 	 --undefined-- 	 39.936 
5.19 	 --undefined-- 	 49.729 
5.20 	 --undefined-- 	 57.077 
5.21 	 120.549 	 61.712 
5.22 	 118.848 	 64.139 
5.23 	 117.712 	 64.934 
5.24 	 117.031 	 64.641 
5.25 	 116.474 	 63.891 
5.26 	 115.770 	 63.205 
5.27 	 115.805 	 62.694 
5.28 	 116.481 	 62.379 
5.29 	 116.966 	 62.120 
5.30 	 117.109 	 61.741 
5.31 	 116.997 	 61.371 
5.32 	 116.917 	 61.084 
5.33 	 116.858 	 60.764 
5.34 	 116.678 	 60.322 
5.35 	 116.299 	 59.842 
5.36 	 115.744 	 59.501 
5.37 	 115.504 	 59.370 
5.38 	 115.531 	 59.349 
5.39 	 115.566 	 59.255 
5.40 	 115.132 	 59.086 
5.41 	 114.909 	 59.222 
5.42 	 114.828 	 59.531 
5.43 	 114.730 	 59.100 
5.44 	 115.090 	 57.082 
5.45 	 --undefined-- 	 55.164 
5.46 	 --undefined-- 	 55.082 
5.47 	 --undefined-- 	 52.403 
5.48 	 --undefined-- 	 45.416 
5.49 	 --undefined-- 	 36.938 
5.50 	 --undefined-- 	 34.440 
5.51 	 --undefined-- 	 35.340 
5.52 	 --undefined-- 	 40.230 
5.53 	 --undefined-- 	 49.254 
5.54 	 133.544 	 56.340 
5.55 	 132.125 	 60.241 
5.56 	 130.295 	 61.804 
5.57 	 128.701 	 62.136 
5.58 	 127.678 	 61.909 
5.59 	 127.376 	 61.446 
5.60 	 126.886 	 60.926 
5.61 	 126.870 	 60.354 
5.62 	 127.788 	 59.879 
5.63 	 128.822 	 59.391 
5.64 	 129.319 	 58.206 
5.65 	 129.236 	 55.908 
5.66 	 130.713 	 53.732 
5.67 	 131.339 	 53.320 
5.68 	 132.100 	 53.555 
5.69 	 133.181 	 53.870 
5.70 	 134.289 	 54.258 
5.71 	 135.169 	 54.675 
5.72 	 135.745 	 55.276 
5.73 	 133.092 	 55.756 
5.74 	 130.224 	 55.367 
5.75 	 126.980 	 54.054 
5.76 	 124.489 	 52.117 
5.77 	 122.835 	 50.410 
5.78 	 --undefined-- 	 55.759 
5.79 	 --undefined-- 	 62.703 
5.80 	 140.273 	 66.772 
5.81 	 137.735 	 68.174 
5.82 	 136.810 	 67.527 
5.83 	 135.448 	 65.910 
5.84 	 133.553 	 64.192 
5.85 	 131.401 	 62.309 
5.86 	 130.059 	 60.375 
5.87 	 129.544 	 58.659 
5.88 	 129.458 	 57.124 
5.89 	 129.954 	 55.443 
5.90 	 131.110 	 54.059 
5.91 	 132.712 	 54.218 
5.92 	 134.155 	 56.271 
5.93 	 136.276 	 58.857 
5.94 	 137.221 	 60.384 
5.95 	 141.037 	 61.014 
5.96 	 142.731 	 61.194 
5.97 	 145.811 	 60.982 
5.98 	 149.460 	 60.840 
5.99 	 151.784 	 60.887 
6.00 	 159.784 	 61.115 
6.01 	 170.097 	 61.320 
6.02 	 172.514 	 60.839 
6.03 	 180.957 	 59.719 
6.04 	 183.607 	 58.384 
6.05 	 197.237 	 57.013 
6.06 	 197.308 	 54.847 
6.07 	 --undefined-- 	 52.856 
6.08 	 --undefined-- 	 55.083 
6.09 	 --undefined-- 	 57.949 
6.10 	 --undefined-- 	 59.983 
6.11 	 --undefined-- 	 61.004 
6.12 	 --undefined-- 	 60.880 
6.13 	 --undefined-- 	 60.423 
6.14 	 --undefined-- 	 60.909 
6.15 	 --undefined-- 	 61.614 
6.16 	 --undefined-- 	 61.523 
6.17 	 --undefined-- 	 60.622 
6.18 	 --undefined-- 	 59.189 
6.19 	 --undefined-- 	 57.434 
6.20 	 --undefined-- 	 55.405 
6.21 	 --undefined-- 	 52.269 
6.22 	 --undefined-- 	 47.024 
6.23 	 --undefined-- 	 40.558 
6.24 	 --undefined-- 	 36.584 
6.25 	 --undefined-- 	 33.884 
6.26 	 --undefined-- 	 32.326 
6.27 	 --undefined-- 	 33.101 
6.28 	 --undefined-- 	 33.993 
6.29 	 --undefined-- 	 34.604 
6.30 	 --undefined-- 	 34.923 
6.31 	 --undefined-- 	 34.198 
6.32 	 --undefined-- 	 32.677 
6.33 	 --undefined-- 	 31.732 
6.34 	 --undefined-- 	 33.988 
6.35 	 --undefined-- 	 37.546 
6.36 	 --undefined-- 	 39.953 
6.37 	 --undefined-- 	 40.965 
6.38 	 --undefined-- 	 40.613 
6.39 	 --undefined-- 	 38.751 
6.40 	 --undefined-- 	 36.741 
6.41 	 --undefined-- 	 36.931 
6.42 	 --undefined-- 	 38.771 
6.43 	 --undefined-- 	 40.560 
6.44 	 --undefined-- 	 40.732 
6.45 	 --undefined-- 	 40.098 
6.46 	 --undefined-- 	 40.582 
6.47 	 --undefined-- 	 41.971 
6.48 	 --undefined-- 	 43.129 
6.49 	 --undefined-- 	 42.835 
6.50 	 --undefined-- 	 41.428 
6.51 	 --undefined-- 	 40.763 
6.52 	 --undefined-- 	 40.070 
6.53 	 --undefined-- 	 39.295 
6.54 	 --undefined-- 	 38.267 
6.55 	 --undefined-- 	 37.948 
6.56 	 --undefined-- 	 39.647 
6.57 	 --undefined-- 	 42.075 
6.58 	 --undefined-- 	 43.998 
6.59 	 --undefined-- 	 44.733 
6.60 	 --undefined-- 	 44.166 
6.61 	 --undefined-- 	 41.891 
6.62 	 --undefined-- 	 40.638 
6.63 	 --undefined-- 	 48.184 
6.64 	 108.046 	 55.608 
6.65 	 120.646 	 60.483 
6.66 	 118.787 	 63.066 
6.67 	 116.894 	 63.867 
6.68 	 116.110 	 63.605 
6.69 	 116.364 	 62.978 
6.70 	 117.508 	 62.392 
6.71 	 118.713 	 61.894 
6.72 	 119.605 	 61.340 
6.73 	 120.437 	 60.610 
6.74 	 121.306 	 59.537 
6.75 	 122.149 	 57.856 
6.76 	 123.978 	 56.033 
6.77 	 126.390 	 55.210 
6.78 	 126.413 	 55.010 
6.79 	 125.757 	 54.717 
6.80 	 124.700 	 54.167 
6.81 	 122.887 	 52.910 
6.82 	 122.469 	 50.439 
6.83 	 --undefined-- 	 48.638 
6.84 	 --undefined-- 	 49.698 
6.85 	 --undefined-- 	 50.566 
6.86 	 --undefined-- 	 49.804 
6.87 	 --undefined-- 	 49.237 
6.88 	 --undefined-- 	 55.109 
6.89 	 137.888 	 61.592 
6.90 	 135.798 	 65.608 
6.91 	 134.110 	 67.224 
6.92 	 131.796 	 66.807 
6.93 	 128.632 	 65.302 
6.94 	 125.535 	 63.887 
6.95 	 123.837 	 62.670 
6.96 	 122.578 	 61.247 
6.97 	 121.317 	 59.481 
6.98 	 120.340 	 56.971 
6.99 	 120.057 	 53.956 
7.00 	 120.197 	 52.488 
7.01 	 119.969 	 52.332 
7.02 	 119.382 	 52.177 
7.03 	 118.319 	 51.998 
7.04 	 117.590 	 52.126 
7.05 	 117.599 	 52.720 
7.06 	 118.401 	 53.890 
7.07 	 119.381 	 56.286 
7.08 	 121.660 	 59.738 
7.09 	 121.884 	 62.375 
7.10 	 122.069 	 63.414 
7.11 	 122.830 	 63.187 
7.12 	 123.890 	 62.493 
7.13 	 125.191 	 61.923 
7.14 	 125.967 	 61.468 
7.15 	 126.125 	 60.657 
7.16 	 125.862 	 58.879 
7.17 	 122.529 	 55.624 
7.18 	 118.042 	 51.006 
7.19 	 121.518 	 48.929 
7.20 	 129.982 	 53.190 
7.21 	 130.807 	 57.280 
7.22 	 130.379 	 58.642 
7.23 	 129.856 	 57.199 
7.24 	 130.792 	 54.815 
7.25 	 132.506 	 54.372 
7.26 	 133.743 	 54.936 
7.27 	 134.966 	 56.219 
7.28 	 137.189 	 59.317 
7.29 	 138.446 	 62.323 
7.30 	 139.160 	 63.585 
7.31 	 140.059 	 63.416 
7.32 	 141.551 	 62.691 
7.33 	 143.672 	 61.844 
7.34 	 146.039 	 60.945 
7.35 	 147.699 	 59.966 
7.36 	 148.043 	 58.145 
7.37 	 147.926 	 54.507 
7.38 	 146.982 	 51.313 
