'timestamp' 	 'F1Value' 	 'F2Value' 
1.475 	 521.4 	 1525.4 
1.485 	 602.3 	 1475.3 
1.495 	 643.0 	 1460.9 
1.505 	 645.9 	 1482.1 
1.515 	 644.5 	 1470.2 
1.525 	 635.3 	 1465.2 
1.535 	 616.5 	 1466.1 
1.545 	 576.0 	 1450.4 
1.555 	 519.2 	 1449.6 
1.565 	 494.5 	 1549.5 
1.575 	 556.5 	 1881.9 
1.585 	 765.1 	 2060.4 
1.595 	 931.7 	 1945.3 
1.605 	 1019.6 	 2255.5 
1.615 	 1057.5 	 2724.1 
1.625 	 1023.8 	 2387.1 
1.635 	 1058.9 	 2435.0 
1.645 	 1041.2 	 2401.5 
1.655 	 763.5 	 1680.2 
1.665 	 534.7 	 1488.3 
1.675 	 539.8 	 1486.8 
1.685 	 548.8 	 1439.1 
1.695 	 556.4 	 1379.0 
1.705 	 523.4 	 1326.5 
1.715 	 424.7 	 1258.1 
1.725 	 305.5 	 1197.0 
1.735 	 284.3 	 1175.6 
1.745 	 336.1 	 1192.2 
1.755 	 332.2 	 1197.0 
1.765 	 389.0 	 1181.7 
1.775 	 511.1 	 1192.3 
1.785 	 580.2 	 1260.9 
1.795 	 604.3 	 1329.5 
1.805 	 604.8 	 1360.8 
1.815 	 589.2 	 1350.5 
1.825 	 562.7 	 1335.1 
1.835 	 532.7 	 1367.9 
1.845 	 575.1 	 1466.6 
1.855 	 741.6 	 2175.3 
1.865 	 756.6 	 2789.1 
1.875 	 704.9 	 2990.6 
1.885 	 742.5 	 3172.1 
1.895 	 744.5 	 3141.7 
1.905 	 685.7 	 3112.8 
1.915 	 587.2 	 2996.9 
1.925 	 551.9 	 2917.2 
1.935 	 622.0 	 2994.3 
1.945 	 1144.8 	 3170.6 
1.955 	 1416.4 	 2931.0 
1.965 	 858.9 	 2068.4 
1.975 	 487.7 	 1539.2 
1.985 	 508.0 	 1511.2 
1.995 	 530.6 	 1475.8 
2.005 	 543.7 	 1466.2 
2.015 	 543.8 	 1459.0 
2.025 	 539.6 	 1445.7 
2.035 	 532.9 	 1428.1 
2.045 	 513.7 	 1407.3 
2.055 	 455.3 	 1377.2 
2.065 	 417.6 	 1405.7 
2.075 	 409.4 	 1419.6 
2.085 	 408.6 	 1357.9 
2.095 	 442.2 	 1292.9 
2.105 	 543.2 	 1268.6 
2.115 	 681.3 	 1285.8 
2.125 	 755.0 	 1273.1 
2.135 	 797.8 	 1239.4 
2.145 	 803.3 	 1208.9 
2.155 	 795.7 	 1196.8 
2.165 	 782.6 	 1194.2 
2.175 	 755.5 	 1177.8 
2.185 	 740.2 	 1152.3 
2.195 	 724.8 	 1132.4 
2.205 	 723.3 	 1130.5 
2.215 	 708.1 	 1123.8 
2.225 	 707.9 	 1107.8 
2.235 	 743.8 	 1136.3 
2.245 	 798.2 	 1172.2 
2.255 	 969.8 	 1489.1 
2.265 	 972.8 	 2111.4 
2.275 	 801.0 	 2373.0 
2.285 	 804.6 	 2164.2 
2.295 	 769.6 	 2089.9 
2.305 	 622.2 	 2059.0 
2.315 	 638.7 	 2138.9 
2.325 	 829.6 	 1735.2 
2.335 	 1058.7 	 1855.3 
2.345 	 839.1 	 2180.8 
2.355 	 423.3 	 1858.1 
2.365 	 384.9 	 1891.1 
2.375 	 1063.2 	 2233.5 
2.385 	 917.3 	 2259.4 
2.395 	 919.2 	 2284.4 
2.405 	 1400.9 	 2294.2 
2.415 	 1406.1 	 2205.9 
2.425 	 1693.6 	 2608.4 
2.435 	 1653.5 	 2723.8 
2.445 	 964.6 	 2292.9 
2.455 	 961.1 	 1904.3 
2.465 	 987.9 	 1821.9 
2.475 	 597.0 	 1852.7 
2.485 	 1396.1 	 2507.2 
2.495 	 1572.8 	 2551.6 
2.505 	 1389.8 	 2438.0 
2.515 	 1635.3 	 2676.0 
2.525 	 1573.6 	 2605.4 
2.535 	 1384.8 	 2637.7 
2.545 	 1297.3 	 2536.7 
2.555 	 1226.4 	 2189.4 
2.565 	 1437.8 	 2477.7 
2.575 	 953.5 	 2365.9 
2.585 	 157.5 	 1725.7 
2.595 	 1045.8 	 2065.8 
2.605 	 1851.7 	 2499.8 
2.615 	 1765.1 	 2813.8 
2.625 	 1271.8 	 2458.4 
2.635 	 532.7 	 1906.1 
2.645 	 723.3 	 2023.0 
2.655 	 614.5 	 1928.4 
2.665 	 714.5 	 1991.9 
2.675 	 1474.7 	 2464.9 
2.685 	 1460.9 	 2325.0 
2.695 	 1444.6 	 2280.2 
2.705 	 1421.5 	 2421.3 
2.715 	 1184.8 	 2210.2 
2.725 	 1375.9 	 2531.9 
2.735 	 1507.1 	 2531.5 
2.745 	 1174.4 	 2092.6 
2.755 	 1161.9 	 2219.1 
2.765 	 1471.9 	 2447.1 
2.775 	 1455.2 	 2658.1 
2.785 	 940.8 	 2304.1 
2.795 	 1105.8 	 2210.0 
2.805 	 1672.3 	 2592.8 
2.815 	 1682.7 	 2661.3 
2.825 	 1629.7 	 2693.5 
2.835 	 1523.4 	 2178.2 
2.845 	 1473.0 	 2256.2 
2.855 	 1063.5 	 2156.6 
2.865 	 767.2 	 1586.6 
2.875 	 1015.0 	 1567.8 
2.885 	 954.1 	 1618.7 
2.895 	 1062.1 	 2023.5 
2.905 	 1464.9 	 2255.2 
2.915 	 1594.1 	 2388.6 
2.925 	 1383.0 	 2386.0 
2.935 	 1274.4 	 2150.9 
2.945 	 961.2 	 1902.1 
2.955 	 683.1 	 1729.4 
2.965 	 1318.9 	 2514.8 
2.975 	 1646.6 	 2708.0 
2.985 	 1509.2 	 2153.5 
2.995 	 1503.2 	 1917.8 
3.005 	 908.2 	 1723.1 
3.015 	 263.9 	 1766.2 
3.025 	 352.6 	 1756.0 
3.035 	 502.2 	 1716.1 
3.045 	 562.0 	 1734.8 
3.055 	 611.2 	 1763.3 
3.065 	 954.0 	 1855.3 
3.075 	 1376.6 	 1875.4 
3.085 	 1614.0 	 2025.8 
3.095 	 1710.1 	 2001.9 
3.105 	 1170.1 	 1701.7 
3.115 	 1121.1 	 2194.6 
3.125 	 1553.0 	 2510.5 
3.135 	 1627.9 	 2095.3 
3.145 	 1621.9 	 1892.4 
3.155 	 1527.6 	 1776.0 
3.165 	 1125.3 	 1697.1 
3.175 	 733.6 	 1724.2 
3.185 	 620.4 	 1657.3 
3.195 	 537.6 	 1607.4 
3.205 	 1126.1 	 2056.9 
3.215 	 1340.1 	 2010.6 
3.225 	 839.3 	 1585.8 
3.235 	 698.5 	 1676.8 
3.245 	 1202.9 	 1843.0 
3.255 	 1494.3 	 1962.1 
3.265 	 1519.8 	 2324.2 
3.275 	 1008.0 	 2293.4 
3.285 	 926.1 	 2249.3 
3.295 	 1066.6 	 2119.5 
3.305 	 548.5 	 1660.0 
3.315 	 356.9 	 1658.0 
3.325 	 348.0 	 1649.5 
3.335 	 514.6 	 1643.3 
3.345 	 1112.0 	 2100.3 
3.355 	 1678.2 	 2589.5 
3.365 	 1120.8 	 2122.8 
3.375 	 684.9 	 1692.2 
3.385 	 777.9 	 1718.2 
3.395 	 695.4 	 1702.7 
3.405 	 1166.2 	 1736.0 
3.415 	 1693.3 	 1762.5 
3.425 	 1367.3 	 1759.4 
3.435 	 968.6 	 1800.3 
3.445 	 962.6 	 1798.6 
3.455 	 954.7 	 1770.8 
3.465 	 851.1 	 1799.9 
3.475 	 820.7 	 1798.7 
3.485 	 786.5 	 1799.7 
3.495 	 1183.6 	 1827.9 
3.505 	 1145.4 	 1846.8 
3.515 	 1122.6 	 2053.3 
3.525 	 1668.1 	 2268.4 
3.535 	 1203.5 	 2024.6 
3.545 	 745.9 	 1751.3 
3.555 	 1147.8 	 1914.1 
3.565 	 917.1 	 1932.3 
3.575 	 435.4 	 1759.1 
3.585 	 387.1 	 1755.0 
3.595 	 604.2 	 1929.1 
3.605 	 911.0 	 2059.0 
3.615 	 943.8 	 2042.2 
3.625 	 936.6 	 2109.2 
3.635 	 512.3 	 1989.9 
3.645 	 807.2 	 2167.1 
3.655 	 915.3 	 2278.5 
3.665 	 336.8 	 1928.5 
3.675 	 380.9 	 1804.9 
3.685 	 416.7 	 1896.9 
3.695 	 612.6 	 1964.5 
3.705 	 1011.3 	 1917.5 
3.715 	 1196.2 	 2034.5 
3.725 	 675.2 	 2107.1 
3.735 	 139.9 	 1940.0 
3.745 	 578.8 	 2114.7 
3.755 	 981.3 	 2133.5 
3.765 	 637.8 	 1846.5 
3.775 	 413.4 	 1801.6 
3.785 	 380.1 	 1781.6 
3.795 	 356.4 	 1883.2 
3.805 	 486.3 	 1992.0 
3.815 	 702.4 	 2056.4 
3.825 	 940.8 	 2136.7 
3.835 	 1284.9 	 2573.9 
3.845 	 940.4 	 2598.1 
3.855 	 671.0 	 2218.3 
3.865 	 918.6 	 2176.3 
3.875 	 482.6 	 2051.2 
3.885 	 237.1 	 1919.2 
3.895 	 359.1 	 1776.8 
3.905 	 766.1 	 1901.9 
3.915 	 677.5 	 2025.3 
3.925 	 523.0 	 2116.8 
3.935 	 910.5 	 2201.9 
3.945 	 932.8 	 2129.3 
3.955 	 1015.5 	 2063.6 
3.965 	 782.2 	 1953.9 
3.975 	 520.1 	 1912.1 
3.985 	 549.4 	 1903.6 
3.995 	 892.4 	 1849.0 
4.005 	 1163.7 	 2265.8 
4.015 	 668.0 	 2691.6 
4.025 	 1326.2 	 2966.5 
4.035 	 2460.9 	 3001.2 
4.045 	 1586.4 	 2717.9 
4.055 	 695.5 	 2713.0 
4.065 	 700.6 	 2589.2 
4.075 	 774.0 	 2120.1 
4.085 	 650.2 	 1530.6 
4.095 	 430.7 	 1392.0 
4.105 	 471.5 	 1421.8 
4.115 	 483.4 	 1302.4 
4.125 	 495.3 	 1214.9 
4.135 	 499.6 	 1176.6 
4.145 	 504.1 	 1150.0 
4.155 	 504.1 	 1116.3 
4.165 	 504.0 	 1095.6 
4.175 	 508.3 	 1081.4 
4.185 	 513.8 	 1061.0 
4.195 	 521.8 	 1043.2 
4.205 	 527.2 	 1026.7 
4.215 	 555.2 	 1033.9 
4.225 	 587.1 	 1056.9 
4.235 	 576.0 	 1063.4 
4.245 	 563.3 	 1079.8 
4.255 	 556.8 	 1113.9 
4.265 	 541.9 	 1140.5 
4.275 	 534.5 	 1164.9 
4.285 	 528.1 	 1198.2 
4.295 	 527.8 	 1274.8 
4.305 	 511.3 	 1353.4 
4.315 	 749.3 	 1538.4 
4.325 	 791.8 	 1645.9 
4.335 	 531.7 	 1441.6 
4.345 	 535.1 	 1245.7 
4.355 	 573.6 	 1255.3 
4.365 	 595.9 	 1321.9 
4.375 	 637.6 	 1406.4 
4.385 	 696.7 	 1458.3 
4.395 	 699.0 	 1459.6 
4.405 	 648.1 	 1592.6 
4.415 	 628.7 	 1682.7 
4.425 	 626.0 	 1736.8 
4.435 	 610.5 	 1840.3 
4.445 	 1119.2 	 1990.2 
4.455 	 1580.9 	 2028.3 
4.465 	 1468.5 	 2157.4 
4.475 	 954.1 	 1914.5 
4.485 	 468.0 	 1411.3 
4.495 	 440.7 	 1345.6 
4.505 	 429.6 	 1421.5 
4.515 	 444.1 	 1500.7 
4.525 	 353.9 	 1481.3 
4.535 	 290.4 	 1572.6 
4.545 	 390.7 	 1695.1 
4.555 	 468.0 	 1755.9 
4.565 	 480.5 	 1838.1 
4.575 	 483.5 	 1898.1 
4.585 	 479.3 	 1924.6 
4.595 	 480.1 	 1949.2 
4.605 	 486.7 	 1973.3 
4.615 	 486.1 	 1994.2 
4.625 	 478.2 	 2010.7 
4.635 	 481.0 	 2012.7 
4.645 	 499.8 	 2016.7 
4.655 	 514.7 	 2033.0 
4.665 	 516.4 	 2044.9 
4.675 	 522.3 	 2051.1 
4.685 	 538.6 	 2043.5 
4.695 	 548.3 	 2027.5 
4.705 	 550.5 	 2015.1 
4.715 	 549.7 	 2012.1 
4.725 	 565.2 	 2006.9 
4.735 	 606.5 	 1998.3 
4.745 	 645.5 	 1974.7 
4.755 	 676.1 	 1948.9 
4.765 	 699.3 	 1908.7 
4.775 	 694.3 	 1821.9 
4.785 	 679.3 	 1723.4 
4.795 	 687.7 	 1658.7 
4.805 	 704.1 	 1619.9 
4.815 	 742.2 	 1583.7 
4.825 	 741.4 	 1559.9 
4.835 	 712.6 	 1488.1 
4.845 	 721.3 	 1388.6 
4.855 	 741.3 	 1354.5 
4.865 	 738.2 	 1361.1 
4.875 	 739.8 	 1371.5 
4.885 	 753.5 	 1369.9 
4.895 	 737.7 	 1361.4 
4.905 	 725.7 	 1358.5 
4.915 	 724.0 	 1340.7 
4.925 	 723.1 	 1321.6 
4.935 	 723.8 	 1321.9 
4.945 	 724.9 	 1326.7 
4.955 	 718.3 	 1326.6 
4.965 	 715.6 	 1326.4 
4.975 	 717.1 	 1325.9 
4.985 	 721.5 	 1325.2 
4.995 	 730.6 	 1324.6 
5.005 	 739.6 	 1323.8 
5.015 	 752.7 	 1321.2 
5.025 	 770.4 	 1315.9 
5.035 	 776.9 	 1317.1 
5.045 	 762.4 	 1315.5 
5.055 	 750.1 	 1304.2 
5.065 	 748.0 	 1294.1 
5.075 	 745.0 	 1289.1 
5.085 	 742.2 	 1292.6 
5.095 	 742.7 	 1299.0 
5.105 	 746.3 	 1305.4 
5.115 	 736.2 	 1320.2 
5.125 	 731.5 	 1383.9 
5.135 	 910.0 	 1420.3 
5.145 	 1069.4 	 1498.4 
5.155 	 1070.1 	 1634.5 
5.165 	 1069.3 	 1677.1 
5.175 	 1046.7 	 1671.7 
5.185 	 1091.2 	 1638.5 
5.195 	 1105.2 	 1604.5 
5.205 	 968.8 	 1614.0 
5.215 	 904.4 	 1583.8 
5.225 	 904.3 	 1544.3 
5.235 	 893.1 	 1558.5 
5.245 	 903.9 	 1571.1 
5.255 	 929.3 	 1576.5 
5.265 	 903.0 	 1588.6 
5.275 	 811.6 	 1550.7 
5.285 	 769.6 	 1470.7 
5.295 	 751.3 	 1502.0 
5.305 	 800.7 	 1555.7 
5.315 	 888.8 	 1556.4 
5.325 	 829.4 	 1545.0 
5.335 	 698.7 	 1569.4 
5.345 	 673.0 	 1593.1 
5.355 	 624.3 	 1593.6 
5.365 	 599.9 	 1793.7 
5.375 	 655.0 	 2022.6 
5.385 	 717.5 	 2168.0 
5.395 	 783.0 	 2280.3 
5.405 	 765.7 	 2172.8 
5.415 	 763.9 	 1874.6 
5.425 	 851.7 	 1906.8 
5.435 	 843.1 	 2114.9 
5.445 	 701.8 	 1894.4 
5.455 	 530.4 	 1720.8 
5.465 	 668.7 	 1919.5 
5.475 	 626.1 	 1924.4 
5.485 	 399.4 	 1977.4 
5.495 	 424.2 	 2042.7 
5.505 	 330.7 	 1749.5 
5.515 	 707.0 	 1938.5 
5.525 	 1201.8 	 2239.3 
5.535 	 773.7 	 1975.2 
5.545 	 289.4 	 1867.0 
5.555 	 384.6 	 1863.6 
5.565 	 607.0 	 1841.2 
5.575 	 940.2 	 2030.0 
5.585 	 1192.6 	 2166.2 
5.595 	 1079.9 	 2209.3 
5.605 	 1192.3 	 2438.2 
5.615 	 1151.9 	 2272.2 
5.625 	 1009.3 	 2140.2 
5.635 	 983.0 	 1873.2 
5.645 	 795.2 	 1336.2 
5.655 	 834.3 	 1351.0 
5.665 	 891.6 	 1403.6 
5.675 	 912.9 	 1415.4 
5.685 	 855.1 	 1386.9 
5.695 	 785.8 	 1460.4 
5.705 	 760.7 	 1553.3 
5.715 	 698.2 	 1511.3 
5.725 	 635.6 	 1550.3 
5.735 	 595.9 	 1690.4 
5.745 	 552.2 	 1784.3 
5.755 	 479.7 	 1829.5 
5.765 	 426.8 	 1806.6 
5.775 	 496.1 	 1813.2 
5.785 	 595.1 	 1793.9 
5.795 	 601.2 	 1717.5 
5.805 	 576.7 	 1694.9 
5.815 	 647.3 	 1739.6 
5.825 	 626.4 	 1665.4 
5.835 	 553.4 	 1538.1 
5.845 	 591.5 	 1496.2 
5.855 	 624.5 	 1424.1 
5.865 	 665.3 	 1376.6 
5.875 	 681.0 	 1369.3 
5.885 	 665.0 	 1388.3 
5.895 	 641.5 	 1433.4 
5.905 	 616.3 	 1492.1 
5.915 	 597.4 	 1559.1 
5.925 	 576.7 	 1611.8 
5.935 	 517.3 	 1689.9 
5.945 	 512.2 	 1728.6 
5.955 	 479.4 	 1651.8 
5.965 	 445.7 	 1572.5 
5.975 	 458.2 	 1589.3 
5.985 	 398.0 	 1685.7 
5.995 	 364.2 	 1700.3 
6.005 	 409.0 	 1702.0 
6.015 	 427.6 	 1768.2 
6.025 	 397.9 	 1839.4 
6.035 	 393.8 	 1927.1 
6.045 	 393.4 	 1980.6 
6.055 	 399.1 	 1989.3 
6.065 	 415.7 	 1981.7 
6.075 	 443.8 	 1977.3 
6.085 	 475.9 	 1948.9 
6.095 	 505.3 	 1874.3 
6.105 	 523.5 	 1793.4 
6.115 	 537.6 	 1700.9 
6.125 	 579.2 	 1604.3 
6.135 	 625.6 	 1502.5 
6.145 	 653.1 	 1410.0 
6.155 	 661.3 	 1360.0 
6.165 	 654.9 	 1334.7 
6.175 	 655.4 	 1312.2 
6.185 	 667.3 	 1305.4 
6.195 	 681.8 	 1314.4 
6.205 	 677.6 	 1310.1 
6.215 	 666.8 	 1319.6 
6.225 	 654.8 	 1327.3 
6.235 	 696.9 	 1356.3 
6.245 	 722.9 	 1424.5 
6.255 	 674.1 	 1402.0 
6.265 	 694.3 	 1374.8 
6.275 	 727.6 	 1415.3 
6.285 	 717.5 	 1428.9 
6.295 	 735.2 	 1489.2 
6.305 	 730.2 	 1547.3 
6.315 	 568.7 	 1551.5 
6.325 	 412.8 	 1513.0 
6.335 	 398.8 	 1497.8 
6.345 	 397.0 	 1576.0 
6.355 	 387.1 	 1732.4 
6.365 	 381.8 	 1901.1 
6.375 	 375.5 	 1992.0 
6.385 	 366.2 	 2024.8 
6.395 	 353.4 	 2043.2 
6.405 	 339.8 	 2067.3 
6.415 	 337.9 	 2091.4 
6.425 	 369.5 	 2131.1 
6.435 	 407.8 	 2151.4 
6.445 	 410.1 	 2008.2 
6.455 	 420.4 	 1951.9 
6.465 	 433.4 	 1942.9 
6.475 	 551.8 	 1756.9 
6.485 	 738.7 	 1826.5 
6.495 	 729.9 	 1998.5 
6.505 	 541.6 	 2012.1 
6.515 	 450.7 	 1986.0 
6.525 	 497.2 	 1947.7 
6.535 	 527.2 	 1906.2 
6.545 	 556.8 	 1829.4 
6.555 	 601.4 	 1766.6 
6.565 	 628.5 	 1747.2 
6.575 	 650.8 	 1731.8 
6.585 	 664.7 	 1712.5 
6.595 	 664.1 	 1702.2 
6.605 	 669.3 	 1701.6 
6.615 	 668.4 	 1722.3 
6.625 	 649.9 	 1725.2 
6.635 	 621.2 	 1715.2 
6.645 	 606.1 	 1713.6 
6.655 	 539.1 	 1734.2 
6.665 	 448.6 	 1761.5 
6.675 	 444.1 	 1771.3 
6.685 	 459.4 	 1805.7 
6.695 	 420.4 	 1760.2 
6.705 	 385.4 	 1667.6 
6.715 	 366.4 	 1683.5 
6.725 	 371.0 	 1708.0 
6.735 	 372.7 	 1651.0 
6.745 	 350.8 	 1668.0 
6.755 	 379.6 	 1719.7 
6.765 	 419.4 	 1731.9 
6.775 	 429.2 	 1756.3 
6.785 	 443.5 	 1751.9 
6.795 	 456.6 	 1744.8 
6.805 	 451.6 	 1724.8 
6.815 	 441.1 	 1710.5 
6.825 	 446.9 	 1701.4 
6.835 	 590.9 	 1706.4 
6.845 	 730.0 	 1760.8 
6.855 	 676.4 	 1752.4 
6.865 	 418.5 	 1703.3 
6.875 	 307.6 	 1712.3 
6.885 	 446.9 	 1703.3 
6.895 	 515.2 	 1706.1 
6.905 	 539.2 	 1715.8 
6.915 	 535.1 	 1780.1 
6.925 	 698.3 	 1850.6 
6.935 	 688.9 	 1812.9 
6.945 	 487.0 	 1719.6 
6.955 	 501.5 	 1614.5 
6.965 	 549.4 	 1549.4 
6.975 	 567.5 	 1514.3 
6.985 	 573.7 	 1498.5 
6.995 	 581.7 	 1511.5 
7.005 	 584.6 	 1538.5 
7.015 	 579.6 	 1569.2 
7.025 	 560.9 	 1607.9 
7.035 	 524.9 	 1638.1 
7.045 	 500.1 	 1673.5 
7.055 	 556.5 	 1737.0 
7.065 	 662.1 	 1748.2 
7.075 	 673.3 	 1678.6 
7.085 	 634.0 	 1657.4 
7.095 	 665.7 	 1695.5 
7.105 	 833.7 	 1680.3 
7.115 	 811.6 	 1557.4 
7.125 	 671.4 	 1465.2 
7.135 	 687.8 	 1440.5 
7.145 	 700.4 	 1375.2 
7.155 	 717.0 	 1310.2 
7.165 	 706.8 	 1272.9 
7.175 	 677.9 	 1258.7 
7.185 	 662.9 	 1199.5 
7.195 	 901.0 	 1317.6 
7.205 	 1177.0 	 2059.4 
7.215 	 816.0 	 1995.9 
7.225 	 430.6 	 1371.7 
7.235 	 439.8 	 1400.2 
7.245 	 439.0 	 1436.5 
7.255 	 452.0 	 1318.4 
7.265 	 461.9 	 1290.4 
7.275 	 519.7 	 1365.9 
7.285 	 710.8 	 1567.6 
7.295 	 807.5 	 1809.6 
7.305 	 615.0 	 1852.8 
7.315 	 478.5 	 1896.3 
7.325 	 510.6 	 1941.3 
7.335 	 531.3 	 2058.1 
7.345 	 553.8 	 2171.6 
7.355 	 565.4 	 2222.3 
7.365 	 532.7 	 1807.5 
7.375 	 478.1 	 1324.6 
7.385 	 456.9 	 1277.5 
7.395 	 457.3 	 1272.5 
7.405 	 464.9 	 1267.7 
7.415 	 474.3 	 1254.6 
7.425 	 502.6 	 1319.7 
7.435 	 538.9 	 1509.1 
7.445 	 583.5 	 1599.9 
7.455 	 645.5 	 1518.9 
7.465 	 679.4 	 1401.7 
7.475 	 682.3 	 1301.7 
7.485 	 662.1 	 1226.8 
7.495 	 623.8 	 1157.0 
7.505 	 580.6 	 1075.8 
7.515 	 583.7 	 1085.7 
7.525 	 553.7 	 1149.9 
7.535 	 475.8 	 1170.8 
7.545 	 519.0 	 1278.4 
7.555 	 468.7 	 1251.6 
7.565 	 403.6 	 1047.3 
7.575 	 555.4 	 985.5 
7.585 	 646.8 	 1050.4 
7.595 	 617.7 	 1094.2 
7.605 	 587.8 	 1082.9 
7.615 	 569.5 	 1043.7 
7.625 	 561.5 	 993.3 
7.635 	 557.8 	 956.6 
7.645 	 555.3 	 943.7 
7.655 	 554.1 	 948.4 
7.665 	 557.0 	 946.9 
