'timestamp' 	 'F1Value' 	 'F2Value' 
'numInterv' 	 1000 
0.005 	 --undefined-- 	 --undefined-- 
0.015 	 --undefined-- 	 --undefined-- 
0.025 	 --undefined-- 	 --undefined-- 
7.505 	 588.0 	 2373.3 
7.515 	 583.5 	 2619.9 
7.525 	 521.3 	 2653.1 
7.535 	 526.8 	 2497.7 
7.545 	 615.3 	 2473.3 
7.555 	 611.7 	 2511.8 
7.565 	 535.7 	 2523.0 
7.575 	 420.3 	 2305.0 
7.585 	 382.7 	 1974.5 
7.595 	 410.4 	 1924.2 
7.605 	 417.1 	 1893.3 
7.615 	 418.9 	 1755.6 
7.625 	 415.3 	 1691.6 
7.635 	 387.1 	 1852.2 
7.645 	 382.8 	 1952.1 
7.655 	 426.9 	 1923.1 
7.665 	 442.7 	 1938.0 
7.675 	 439.3 	 1806.9 
7.685 	 600.8 	 1535.8 
7.695 	 682.1 	 1517.8 
7.705 	 644.5 	 1522.4 
7.715 	 728.6 	 1398.6 
7.725 	 758.4 	 1312.3 
7.735 	 737.5 	 1274.9 
7.745 	 738.7 	 1293.8 
7.755 	 748.7 	 1307.9 
7.765 	 743.3 	 1341.5 
7.775 	 722.1 	 1407.2 
7.785 	 689.6 	 1472.8 
7.795 	 635.3 	 1530.1 
7.805 	 573.0 	 1563.2 
7.815 	 783.5 	 1470.9 
7.825 	 836.0 	 1359.6 
7.835 	 646.3 	 1371.5 
7.845 	 643.3 	 1362.9 
7.855 	 676.1 	 1367.5 
7.865 	 614.7 	 1293.5 
7.875 	 444.4 	 1201.4 
7.885 	 373.9 	 1243.5 
7.895 	 380.7 	 1246.4 
7.905 	 313.1 	 1231.7 
7.915 	 729.1 	 1867.0 
7.925 	 911.6 	 1862.0 
7.935 	 636.1 	 1257.4 
7.945 	 678.6 	 1328.6 
7.955 	 697.1 	 1387.7 
7.965 	 698.1 	 1447.2 
7.975 	 698.0 	 1518.1 
7.985 	 702.4 	 1586.8 
7.995 	 692.5 	 1645.2 
8.005 	 649.7 	 1693.1 
8.015 	 583.1 	 1673.7 
8.025 	 483.3 	 1623.1 
8.035 	 385.2 	 1604.8 
8.045 	 327.5 	 1592.4 
8.055 	 311.4 	 1553.6 
8.065 	 334.2 	 1554.9 
8.075 	 392.7 	 1552.6 
8.085 	 486.7 	 1496.0 
8.095 	 570.5 	 1493.2 
8.105 	 606.3 	 1588.3 
8.115 	 601.8 	 1668.2 
8.125 	 583.5 	 1629.1 
8.135 	 578.7 	 1768.4 
8.145 	 662.0 	 1962.7 
8.155 	 616.6 	 1868.9 
8.165 	 476.5 	 1551.1 
8.175 	 529.3 	 1447.9 
8.185 	 798.8 	 1798.6 
8.195 	 1004.2 	 2109.1 
8.205 	 985.1 	 2162.5 
8.215 	 977.7 	 2310.7 
8.225 	 942.7 	 2232.3 
8.235 	 952.1 	 1922.5 
8.245 	 841.1 	 1794.0 
8.255 	 739.7 	 1765.5 
8.265 	 831.2 	 1748.9 
8.275 	 874.8 	 1744.0 
8.285 	 826.7 	 1729.9 
8.295 	 1115.9 	 1970.9 
8.305 	 1005.1 	 1985.7 
8.315 	 813.5 	 1741.6 
8.325 	 914.4 	 1782.9 
8.335 	 1109.0 	 1998.6 
8.345 	 1194.7 	 1966.3 
8.355 	 979.1 	 1837.6 
8.365 	 1241.3 	 2178.3 
8.375 	 962.4 	 2053.5 
8.385 	 554.1 	 1693.3 
8.395 	 871.6 	 1704.9 
8.405 	 888.6 	 1740.2 
8.415 	 597.8 	 1733.9 
8.425 	 477.7 	 1658.0 
8.435 	 384.5 	 1621.7 
8.445 	 894.4 	 1682.3 
8.455 	 1031.5 	 1686.0 
8.465 	 738.1 	 1672.9 
8.475 	 869.5 	 1714.1 
8.485 	 954.0 	 1802.5 
8.495 	 1050.2 	 2111.0 
8.505 	 1096.5 	 2151.6 
8.515 	 1105.5 	 1896.1 
8.525 	 1031.5 	 1880.5 
8.535 	 974.3 	 1989.0 
8.545 	 669.3 	 1842.8 
8.555 	 830.1 	 1673.1 
8.565 	 1190.0 	 1827.2 
8.575 	 1092.5 	 2193.6 
8.585 	 912.9 	 1952.5 
8.595 	 722.9 	 1474.2 
8.605 	 741.4 	 1487.2 
8.615 	 747.7 	 1467.3 
8.625 	 756.3 	 1509.9 
8.635 	 747.5 	 1574.2 
8.645 	 734.1 	 1585.0 
8.655 	 730.1 	 1608.1 
8.665 	 720.0 	 1629.2 
8.675 	 705.6 	 1660.5 
8.685 	 693.7 	 1684.6 
8.695 	 681.1 	 1676.7 
8.705 	 664.1 	 1660.7 
8.715 	 538.5 	 1582.9 
8.725 	 364.3 	 1534.2 
8.735 	 331.4 	 1601.5 
8.745 	 350.4 	 1594.3 
8.755 	 361.2 	 1536.0 
8.765 	 376.5 	 1490.4 
8.775 	 366.0 	 1376.1 
8.785 	 363.4 	 1339.4 
8.795 	 388.4 	 1405.0 
8.805 	 384.6 	 1474.7 
8.815 	 352.4 	 1455.7 
8.825 	 368.4 	 1513.8 
8.835 	 402.6 	 1590.1 
8.845 	 419.6 	 1543.4 
8.855 	 431.3 	 1533.2 
8.865 	 439.2 	 1556.3 
8.875 	 446.1 	 1610.2 
8.885 	 451.6 	 1691.4 
8.895 	 462.0 	 1813.4 
8.905 	 473.6 	 1945.2 
8.915 	 480.4 	 2039.1 
8.925 	 481.8 	 2132.7 
8.935 	 485.2 	 2236.5 
8.945 	 527.6 	 2286.0 
8.955 	 592.3 	 2207.0 
8.965 	 550.0 	 1796.6 
8.975 	 473.6 	 1349.4 
8.985 	 463.2 	 1222.8 
8.995 	 439.1 	 1221.4 
9.005 	 486.2 	 1281.8 
9.015 	 541.6 	 1296.5 
9.025 	 564.7 	 1352.4 
9.035 	 596.1 	 1587.1 
9.045 	 597.8 	 1752.6 
9.055 	 611.4 	 1792.7 
9.065 	 624.0 	 1816.6 
9.075 	 630.3 	 1853.9 
9.085 	 623.1 	 1869.9 
9.095 	 598.9 	 1845.8 
9.105 	 598.9 	 1734.2 
9.115 	 636.5 	 1500.3 
9.125 	 761.9 	 1635.9 
9.135 	 948.1 	 1866.1 
9.145 	 1017.7 	 1862.7 
9.155 	 1004.7 	 1970.5 
9.165 	 1029.7 	 2296.8 
9.175 	 910.3 	 1829.3 
9.185 	 841.5 	 1108.2 
9.195 	 948.8 	 1106.7 
9.205 	 937.6 	 1153.6 
9.215 	 885.4 	 1221.8 
9.225 	 869.8 	 1239.4 
9.235 	 857.5 	 1263.3 
9.245 	 836.8 	 1292.3 
9.255 	 827.3 	 1330.8 
9.265 	 836.0 	 1371.3 
9.275 	 818.6 	 1386.4 
9.285 	 771.0 	 1393.7 
9.295 	 743.4 	 1470.3 
9.305 	 807.4 	 1668.1 
9.315 	 872.7 	 2494.4 
9.325 	 854.7 	 3207.5 
9.335 	 944.1 	 3330.8 
9.345 	 956.5 	 3276.1 
9.355 	 816.4 	 2901.2 
9.365 	 801.6 	 2299.7 
9.375 	 790.1 	 1955.7 
9.385 	 752.7 	 2043.2 
9.395 	 788.5 	 2150.4 
9.405 	 841.0 	 2141.5 
9.415 	 854.1 	 2141.5 
9.425 	 856.7 	 2576.9 
9.435 	 706.8 	 2872.3 
9.445 	 519.1 	 2203.6 
9.455 	 499.0 	 1595.2 
9.465 	 523.8 	 1589.8 
9.475 	 560.7 	 1588.3 
9.485 	 592.1 	 1583.8 
9.495 	 602.5 	 1574.4 
9.505 	 606.3 	 1573.7 
9.515 	 608.0 	 1587.9 
9.525 	 604.5 	 1596.2 
9.535 	 602.9 	 1595.5 
9.545 	 603.6 	 1588.8 
9.555 	 600.9 	 1581.2 
9.565 	 579.2 	 1569.3 
9.575 	 539.0 	 1540.6 
9.585 	 506.6 	 1527.2 
9.595 	 491.1 	 1572.2 
9.605 	 686.8 	 2316.3 
9.615 	 765.3 	 2993.3 
9.625 	 753.4 	 2973.8 
9.635 	 724.2 	 2760.0 
9.645 	 607.5 	 2806.9 
9.655 	 663.7 	 2944.1 
9.665 	 767.7 	 2784.8 
9.675 	 795.0 	 2673.8 
9.685 	 712.3 	 2581.7 
9.695 	 637.5 	 2585.3 
9.705 	 587.7 	 2753.9 
9.715 	 863.5 	 2883.1 
9.725 	 846.2 	 2273.1 
9.735 	 482.2 	 1663.7 
9.745 	 457.4 	 1694.3 
9.755 	 516.0 	 1690.1 
9.765 	 549.4 	 1620.3 
9.775 	 503.4 	 1584.1 
9.785 	 469.7 	 1567.6 
9.795 	 496.4 	 1555.2 
9.805 	 528.6 	 1537.4 
9.815 	 554.2 	 1532.1 
9.825 	 561.4 	 1500.7 
9.835 	 574.5 	 1451.8 
9.845 	 600.2 	 1407.0 
9.855 	 631.6 	 1391.7 
9.865 	 651.0 	 1388.4 
9.875 	 662.0 	 1377.3 
9.885 	 667.6 	 1366.4 
9.895 	 665.8 	 1359.3 
9.905 	 663.6 	 1357.3 
9.915 	 667.0 	 1349.3 
9.925 	 665.1 	 1339.7 
9.935 	 662.5 	 1345.4 
9.945 	 663.8 	 1352.6 
9.955 	 664.9 	 1364.1 
9.965 	 667.7 	 1385.1 
9.975 	 --undefined-- 	 --undefined-- 
9.985 	 --undefined-- 	 --undefined-- 
9.995 	 --undefined-- 	 --undefined-- 
